req_turning,req_milling,plan,req_sheet_metal,req_sheet_metal_inserts,one_manufacturer,num_distinct_parts_binned,total_quantity_of_parts_binned,separator,predBidProb,post_id_manuf,manufacturer_name,manufacture_country,vendor_status
0,0,standard,0,0,1,[11-20),[100-200),,0.010125355,5011,YAAF,,vendor
0,0,standard,0,0,1,[11-20),[100-200),,0.008585258,63577,Inolif,TR,vendor
0,0,standard,0,0,1,[11-20),[100-200),,0.0046217,23710,5MGLOBAL,TR,vendor
0,0,standard,0,0,1,[11-20),[100-200),,0.0025855727,54499,Leshine,CN,vendor
0,0,standard,0,0,1,[11-20),[100-200),,0.0015373996,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,0,standard,0,0,1,[11-20),[100-200),,0.0012254531,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,0,standard,0,0,1,[11-20),[100-200),,0.0011890597,790,M. Barzilay Metal industries Ltd.,IL,vendor
0,0,standard,0,0,1,[11-20),[100-200),,0.00057153247,770,M.ash presicion mechanics,IL,vendor
0,0,standard,0,0,1,[11-20),[100-200),,0.00014856059,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
0,0,standard,0,0,1,[11-20),[100-200),,3.4588276e-05,23582,BURKAMER KALIP MAKINA MUHENDISLIK SAN TIC LTD STI,TR,vendor
0,0,standard,0,0,1,[11-20),[100-200),,2.978561e-05,20522,AVCO,,vendor
0,0,standard,0,0,1,[11-20),[100-200),,2.6212381e-05,15203,Dakrim Ltd,,vendor
0,0,standard,0,0,1,[11-20),[100-200),,1.484536e-05,24491,Spuntech Solutions Private Limited,IN,vendor
0,0,standard,0,0,1,[11-20),>=200,,0.3026395,15228,Metalif Inc.,TR,vendor
0,0,standard,0,0,1,[11-20),>=200,,0.20327123,5314,Hongding Photoelectric Technology,CN,vendor
0,0,standard,0,0,1,[11-20),>=200,,0.1856053,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,0,standard,0,0,1,[11-20),>=200,,0.036716044,1714,MATIC Kft.,HU,vendor
0,0,standard,0,0,1,[11-20),>=200,,0.03539541,7490,GS ELECTRONIC PACKAGING,,vendor
0,0,standard,0,0,1,[11-20),>=200,,0.015442268,788,Zahavi steel ltd.,,vendor
0,0,standard,0,0,1,[11-20),>=200,,0.014717782,15203,Dakrim Ltd,,vendor
0,0,standard,0,0,1,[11-20),>=200,,0.013030224,63577,Inolif,TR,vendor
0,0,standard,0,0,1,[11-20),>=200,,0.010840986,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
0,0,standard,0,0,1,[11-20),>=200,,0.0104964925,23710,5MGLOBAL,TR,vendor
0,0,standard,0,0,1,[11-20),>=200,,0.009001272,5011,YAAF,,vendor
0,0,standard,0,0,1,[11-20),>=200,,0.005671613,24491,Spuntech Solutions Private Limited,IN,vendor
0,0,standard,0,0,1,[11-20),>=200,,0.0051933923,20522,AVCO,,vendor
0,0,standard,0,0,1,[11-20),>=200,,0.0026576258,19924,RUDI LTD,,vendor
0,0,standard,0,0,1,[11-20),>=200,,0.0024884641,790,M. Barzilay Metal industries Ltd.,IL,vendor
0,0,standard,0,0,1,[11-20),>=200,,0.0023206729,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
0,0,standard,0,0,1,[11-20),>=200,,0.0014078211,54499,Leshine,CN,vendor
0,0,standard,0,0,1,[11-20),>=200,,0.00073932,770,M.ash presicion mechanics,IL,vendor
0,0,standard,0,0,1,[11-20),>=200,,0.00019069297,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,0,standard,0,0,1,[11-20),>=200,,0.00010618689,23582,BURKAMER KALIP MAKINA MUHENDISLIK SAN TIC LTD STI,TR,vendor
0,0,standard,0,0,1,>=20,[10-30),,0.18071154,5314,Hongding Photoelectric Technology,CN,vendor
0,0,standard,0,0,1,>=20,[10-30),,0.16081807,770,M.ash presicion mechanics,IL,vendor
0,0,standard,0,0,1,>=20,[10-30),,0.15479001,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,0,standard,0,0,1,>=20,[10-30),,0.10484529,15228,Metalif Inc.,TR,vendor
0,0,standard,0,0,1,>=20,[10-30),,0.052853037,5011,YAAF,,vendor
0,0,standard,0,0,1,>=20,[10-30),,0.050097782,788,Zahavi steel ltd.,,vendor
0,0,standard,0,0,1,>=20,[10-30),,0.02699229,23710,5MGLOBAL,TR,vendor
0,0,standard,0,0,1,>=20,[10-30),,0.0044754194,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,0,standard,0,0,1,>=20,[10-30),,0.003106094,54499,Leshine,CN,vendor
0,0,standard,0,0,1,>=20,[10-30),,0.0025115304,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
0,0,standard,0,0,1,>=20,[10-30),,0.0018041194,7490,GS ELECTRONIC PACKAGING,,vendor
0,0,standard,0,0,1,>=20,[10-30),,0.00011239186,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,0,standard,0,0,1,>=20,[10-30),,7.953425e-05,15865,KANFIT,,vendor
0,0,standard,0,0,1,>=20,[10-30),,6.4462e-05,23582,BURKAMER KALIP MAKINA MUHENDISLIK SAN TIC LTD STI,TR,vendor
0,0,standard,0,0,1,>=20,[10-30),,4.74926e-05,790,M. Barzilay Metal industries Ltd.,IL,vendor
0,0,standard,0,0,1,>=20,[10-30),,3.5417263e-05,63577,Inolif,TR,vendor
0,0,standard,0,0,1,>=20,[10-30),,2.1884967e-05,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
0,0,standard,0,0,1,>=20,[10-30),,7.3206766e-06,25719,Herrramientas Centroamericanas,SV,vendor
0,0,standard,0,0,1,>=20,[10-30),,6.2909285e-06,19571,YAAF Machining,IL,vendor
0,0,standard,0,0,1,>=20,[10-30),,3.7351786e-06,15611,Chemograf Ltd.,,vendor
0,0,standard,0,0,1,>=20,[1-10),,0.3002278,15228,Metalif Inc.,TR,vendor
0,0,standard,0,0,1,>=20,[1-10),,0.1404361,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,0,standard,0,0,1,>=20,[1-10),,0.11917313,770,M.ash presicion mechanics,IL,vendor
0,0,standard,0,0,1,>=20,[1-10),,0.08196714,5314,Hongding Photoelectric Technology,CN,vendor
0,0,standard,0,0,1,>=20,[1-10),,0.045658287,5011,YAAF,,vendor
0,0,standard,0,0,1,>=20,[1-10),,0.044770338,788,Zahavi steel ltd.,,vendor
0,0,standard,0,0,1,>=20,[1-10),,0.01881357,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,0,standard,0,0,1,>=20,[1-10),,0.0041942964,7490,GS ELECTRONIC PACKAGING,,vendor
0,0,standard,0,0,1,>=20,[1-10),,0.0026776271,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
0,0,standard,0,0,1,>=20,[1-10),,0.0011185782,54499,Leshine,CN,vendor
0,0,standard,0,0,1,>=20,[1-10),,0.001064984,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,0,standard,0,0,1,>=20,[1-10),,0.00018192879,23582,BURKAMER KALIP MAKINA MUHENDISLIK SAN TIC LTD STI,TR,vendor
0,0,standard,0,0,1,>=20,[1-10),,6.4746105e-06,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
0,0,standard,0,0,1,>=20,[1-10),,6.3427547e-06,1276,A. Peer Industries Ltd.,,vendor
0,0,standard,0,0,1,>=20,[1-10),,4.4292146e-06,23710,5MGLOBAL,TR,vendor
0,0,standard,0,0,1,>=20,[1-10),,2.9767084e-06,63577,Inolif,TR,vendor
0,0,standard,0,0,1,>=20,[1-10),,1.9180752e-06,15611,Chemograf Ltd.,,vendor
0,0,standard,0,0,1,>=20,[1-10),,1.1592125e-06,1714,MATIC Kft.,HU,vendor
0,0,standard,0,0,1,>=20,[1-10),,1.0193174e-06,19924,RUDI LTD,,vendor
0,0,standard,0,0,1,>=20,[1-10),,5.9698846e-07,25719,Herrramientas Centroamericanas,SV,vendor
0,0,standard,0,0,1,>=20,[30-100),,0.27916038,15228,Metalif Inc.,TR,vendor
0,0,standard,0,0,1,>=20,[30-100),,0.1599589,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,0,standard,0,0,1,>=20,[30-100),,0.12866701,5314,Hongding Photoelectric Technology,CN,vendor
0,0,standard,0,0,1,>=20,[30-100),,0.08453717,788,Zahavi steel ltd.,,vendor
0,0,standard,0,0,1,>=20,[30-100),,0.066042975,5011,YAAF,,vendor
0,0,standard,0,0,1,>=20,[30-100),,0.035201818,770,M.ash presicion mechanics,IL,vendor
0,0,standard,0,0,1,>=20,[30-100),,0.017042682,23710,5MGLOBAL,TR,vendor
0,0,standard,0,0,1,>=20,[30-100),,0.010414897,7490,GS ELECTRONIC PACKAGING,,vendor
0,0,standard,0,0,1,>=20,[30-100),,0.006978415,54499,Leshine,CN,vendor
0,0,standard,0,0,1,>=20,[30-100),,0.0028658067,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,0,standard,0,0,1,>=20,[30-100),,0.0025301655,1714,MATIC Kft.,HU,vendor
0,0,standard,0,0,1,>=20,[30-100),,0.0005154241,63577,Inolif,TR,vendor
0,0,standard,0,0,1,>=20,[30-100),,0.000334241,20522,AVCO,,vendor
0,0,standard,0,0,1,>=20,[30-100),,0.00027903717,15865,KANFIT,,vendor
0,0,standard,0,0,1,>=20,[30-100),,9.56495e-05,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
0,0,standard,0,0,1,>=20,[30-100),,8.519282e-05,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,0,standard,0,0,1,>=20,[30-100),,2.208528e-05,19571,YAAF Machining,IL,vendor
0,0,standard,0,0,1,>=20,[30-100),,1.635729e-05,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
0,0,standard,0,0,1,>=20,[30-100),,9.0736885e-06,19924,RUDI LTD,,vendor
0,0,standard,0,0,1,>=20,[30-100),,5.850175e-06,1276,A. Peer Industries Ltd.,,vendor
0,0,standard,0,0,1,>=20,[100-200),,0.16601808,5314,Hongding Photoelectric Technology,CN,vendor
0,0,standard,0,0,1,>=20,[100-200),,0.1528646,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,0,standard,0,0,1,>=20,[100-200),,0.13682094,15228,Metalif Inc.,TR,vendor
0,0,standard,0,0,1,>=20,[100-200),,0.10336469,788,Zahavi steel ltd.,,vendor
0,0,standard,0,0,1,>=20,[100-200),,0.019135656,770,M.ash presicion mechanics,IL,vendor
0,0,standard,0,0,1,>=20,[100-200),,0.017291682,5011,YAAF,,vendor
0,0,standard,0,0,1,>=20,[100-200),,0.012829123,23710,5MGLOBAL,TR,vendor
0,0,standard,0,0,1,>=20,[100-200),,0.011686365,7490,GS ELECTRONIC PACKAGING,,vendor
0,0,standard,0,0,1,>=20,[100-200),,0.011068141,1714,MATIC Kft.,HU,vendor
0,0,standard,0,0,1,>=20,[100-200),,0.001763725,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,0,standard,0,0,1,>=20,[100-200),,0.0015190664,54499,Leshine,CN,vendor
0,0,standard,0,0,1,>=20,[100-200),,0.0013144517,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,0,standard,0,0,1,>=20,[100-200),,0.0009798184,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
0,0,standard,0,0,1,>=20,[100-200),,0.00019093456,63577,Inolif,TR,vendor
0,0,standard,0,0,1,>=20,[100-200),,2.3342118e-05,790,M. Barzilay Metal industries Ltd.,IL,vendor
0,0,standard,0,0,1,>=20,[100-200),,1.5369666e-05,1276,A. Peer Industries Ltd.,,vendor
0,0,standard,0,0,1,>=20,[100-200),,3.7511354e-06,19571,YAAF Machining,IL,vendor
0,0,standard,0,0,1,>=20,[100-200),,1.3950175e-06,15865,KANFIT,,vendor
0,0,standard,0,0,1,>=20,[100-200),,1.0138718e-06,23582,BURKAMER KALIP MAKINA MUHENDISLIK SAN TIC LTD STI,TR,vendor
0,0,standard,0,0,1,>=20,[100-200),,9.733978e-07,20522,AVCO,,vendor
0,0,standard,0,0,1,>=20,>=200,,0.644136,15228,Metalif Inc.,TR,vendor
0,0,standard,0,0,1,>=20,>=200,,0.1935383,5314,Hongding Photoelectric Technology,CN,vendor
0,0,standard,0,0,1,>=20,>=200,,0.16923219,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,0,standard,0,0,1,>=20,>=200,,0.027287416,23710,5MGLOBAL,TR,vendor
0,0,standard,0,0,1,>=20,>=200,,0.027224427,770,M.ash presicion mechanics,IL,vendor
0,0,standard,0,0,1,>=20,>=200,,0.023358554,5011,YAAF,,vendor
0,0,standard,0,0,1,>=20,>=200,,0.019183934,1714,MATIC Kft.,HU,vendor
0,0,standard,0,0,1,>=20,>=200,,0.018854663,788,Zahavi steel ltd.,,vendor
0,0,standard,0,0,1,>=20,>=200,,0.01764415,7490,GS ELECTRONIC PACKAGING,,vendor
0,0,standard,0,0,1,>=20,>=200,,0.0020551202,63577,Inolif,TR,vendor
0,0,standard,0,0,1,>=20,>=200,,0.0012958667,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
0,0,standard,0,0,1,>=20,>=200,,0.0009784517,54499,Leshine,CN,vendor
0,0,standard,0,0,1,>=20,>=200,,0.00024477878,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,0,standard,0,0,1,>=20,>=200,,0.00024116263,790,M. Barzilay Metal industries Ltd.,IL,vendor
0,0,standard,0,0,1,>=20,>=200,,0.00020901239,20522,AVCO,,vendor
0,0,standard,0,0,1,>=20,>=200,,3.744942e-05,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,0,standard,0,0,1,>=20,>=200,,8.3674295e-06,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
0,0,standard,0,0,1,>=20,>=200,,2.78164e-06,23582,BURKAMER KALIP MAKINA MUHENDISLIK SAN TIC LTD STI,TR,vendor
0,0,standard,0,0,1,>=20,>=200,,2.4295364e-06,24491,Spuntech Solutions Private Limited,IN,vendor
0,0,standard,0,0,1,>=20,>=200,,1.940091e-06,19571,YAAF Machining,IL,vendor
0,0,standard,0,1,0,[4-11),[10-30),,0.41844034,5314,Hongding Photoelectric Technology,CN,vendor
0,0,standard,0,1,0,[4-11),[10-30),,0.17926593,15228,Metalif Inc.,TR,vendor
0,0,standard,0,1,0,[4-11),[10-30),,0.13413487,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,0,standard,0,1,0,[4-11),[10-30),,0.081164524,788,Zahavi steel ltd.,,vendor
0,0,standard,0,1,0,[4-11),[10-30),,0.062161654,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
0,0,standard,0,1,0,[4-11),[10-30),,0.043852054,20224,YDC METAL,TR,vendor
0,0,standard,0,1,0,[4-11),[10-30),,0.042121798,23710,5MGLOBAL,TR,vendor
0,0,standard,0,1,0,[4-11),[10-30),,0.033756893,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,0,standard,0,1,0,[4-11),[10-30),,0.025317047,770,M.ash presicion mechanics,IL,vendor
0,0,standard,0,1,0,[4-11),[10-30),,0.019206425,54499,Leshine,CN,vendor
0,0,standard,0,1,0,[4-11),[10-30),,0.012999532,790,M. Barzilay Metal industries Ltd.,IL,vendor
0,0,standard,0,1,0,[4-11),[10-30),,0.007280467,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
0,0,standard,0,1,0,[4-11),[10-30),,0.0056057344,7490,GS ELECTRONIC PACKAGING,,vendor
0,0,standard,0,1,0,[4-11),[10-30),,0.0043155057,5011,YAAF,,vendor
0,0,standard,0,1,0,[4-11),[10-30),,0.0013215552,20636,Moshe Turgerman Milling and Machining with C.N.C LTD.,,vendor
0,0,standard,0,1,0,[4-11),[10-30),,0.00055496633,1276,A. Peer Industries Ltd.,,vendor
0,0,standard,0,1,0,[4-11),[10-30),,0.00050510815,740,A. Nissim Metal industry Ltd.,,vendor
0,0,standard,0,1,0,[4-11),[10-30),,0.0004499088,15611,Chemograf Ltd.,,vendor
0,0,standard,0,1,0,[4-11),[10-30),,0.00038868925,24491,Spuntech Solutions Private Limited,IN,vendor
0,0,standard,0,1,0,[4-11),[10-30),,0.00024243478,65418,Hall Family Investments 3 LLC,US,vendor
0,0,standard,0,1,0,[4-11),[1-10),,0.39641345,15228,Metalif Inc.,TR,vendor
0,0,standard,0,1,0,[4-11),[1-10),,0.17296411,5314,Hongding Photoelectric Technology,CN,vendor
0,0,standard,0,1,0,[4-11),[1-10),,0.15099585,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,0,standard,0,1,0,[4-11),[1-10),,0.14718196,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,0,standard,0,1,0,[4-11),[1-10),,0.08689782,20224,YDC METAL,TR,vendor
0,0,standard,0,1,0,[4-11),[1-10),,0.07934657,788,Zahavi steel ltd.,,vendor
0,0,standard,0,1,0,[4-11),[1-10),,0.056820914,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
0,0,standard,0,1,0,[4-11),[1-10),,0.017697314,770,M.ash presicion mechanics,IL,vendor
0,0,standard,0,1,0,[4-11),[1-10),,0.013515787,54499,Leshine,CN,vendor
0,0,standard,0,1,0,[4-11),[1-10),,0.0047462317,5011,YAAF,,vendor
0,0,standard,0,1,0,[4-11),[1-10),,0.004189974,24491,Spuntech Solutions Private Limited,IN,vendor
0,0,standard,0,1,0,[4-11),[1-10),,0.0026888778,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
0,0,standard,0,1,0,[4-11),[1-10),,0.0024127124,742,N.B.T. Sharpening & Machining Ltd.,,vendor
0,0,standard,0,1,0,[4-11),[1-10),,0.0021780005,7490,GS ELECTRONIC PACKAGING,,vendor
0,0,standard,0,1,0,[4-11),[1-10),,0.00074775645,15611,Chemograf Ltd.,,vendor
0,0,standard,0,1,0,[4-11),[1-10),,0.00072223495,1276,A. Peer Industries Ltd.,,vendor
0,0,standard,0,1,0,[4-11),[1-10),,0.00048375013,20636,Moshe Turgerman Milling and Machining with C.N.C LTD.,,vendor
0,0,standard,0,1,0,[4-11),[1-10),,0.0002915993,740,A. Nissim Metal industry Ltd.,,vendor
0,0,standard,0,1,0,[4-11),[1-10),,0.00020875147,21576,Masteran LTD,,vendor
0,0,standard,0,1,0,[4-11),[1-10),,0.00019253991,65418,Hall Family Investments 3 LLC,US,vendor
0,0,standard,0,1,0,[4-11),[30-100),,0.41975784,15228,Metalif Inc.,TR,vendor
0,0,standard,0,1,0,[4-11),[30-100),,0.34681237,5314,Hongding Photoelectric Technology,CN,vendor
0,0,standard,0,1,0,[4-11),[30-100),,0.15180878,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,0,standard,0,1,0,[4-11),[30-100),,0.14429976,788,Zahavi steel ltd.,,vendor
0,0,standard,0,1,0,[4-11),[30-100),,0.11323878,23710,5MGLOBAL,TR,vendor
0,0,standard,0,1,0,[4-11),[30-100),,0.03951368,1714,MATIC Kft.,HU,vendor
0,0,standard,0,1,0,[4-11),[30-100),,0.037141774,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,0,standard,0,1,0,[4-11),[30-100),,0.036968466,54499,Leshine,CN,vendor
0,0,standard,0,1,0,[4-11),[30-100),,0.023361528,24491,Spuntech Solutions Private Limited,IN,vendor
0,0,standard,0,1,0,[4-11),[30-100),,0.007870159,20522,AVCO,,vendor
0,0,standard,0,1,0,[4-11),[30-100),,0.00742567,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
0,0,standard,0,1,0,[4-11),[30-100),,0.007405996,770,M.ash presicion mechanics,IL,vendor
0,0,standard,0,1,0,[4-11),[30-100),,0.0063203215,20636,Moshe Turgerman Milling and Machining with C.N.C LTD.,,vendor
0,0,standard,0,1,0,[4-11),[30-100),,0.0063050487,5011,YAAF,,vendor
0,0,standard,0,1,0,[4-11),[30-100),,0.005854455,7490,GS ELECTRONIC PACKAGING,,vendor
0,0,standard,0,1,0,[4-11),[30-100),,0.0052159075,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
0,0,standard,0,1,0,[4-11),[30-100),,0.001941878,15611,Chemograf Ltd.,,vendor
0,0,standard,0,1,0,[4-11),[30-100),,0.0008971193,1276,A. Peer Industries Ltd.,,vendor
0,0,standard,0,1,0,[4-11),[30-100),,0.0005931417,21576,Masteran LTD,,vendor
0,0,standard,0,1,0,[4-11),[30-100),,0.000482951,63577,Inolif,TR,vendor
0,0,standard,0,1,0,[4-11),[100-200),,0.259859,5314,Hongding Photoelectric Technology,CN,vendor
0,0,standard,0,1,0,[4-11),[100-200),,0.21590626,15228,Metalif Inc.,TR,vendor
0,0,standard,0,1,0,[4-11),[100-200),,0.14256904,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,0,standard,0,1,0,[4-11),[100-200),,0.13662682,788,Zahavi steel ltd.,,vendor
0,0,standard,0,1,0,[4-11),[100-200),,0.07861482,1714,MATIC Kft.,HU,vendor
0,0,standard,0,1,0,[4-11),[100-200),,0.07227693,790,M. Barzilay Metal industries Ltd.,IL,vendor
0,0,standard,0,1,0,[4-11),[100-200),,0.06347804,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,0,standard,0,1,0,[4-11),[100-200),,0.052819185,20224,YDC METAL,TR,vendor
0,0,standard,0,1,0,[4-11),[100-200),,0.04987721,23710,5MGLOBAL,TR,vendor
0,0,standard,0,1,0,[4-11),[100-200),,0.033906404,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
0,0,standard,0,1,0,[4-11),[100-200),,0.011796789,7490,GS ELECTRONIC PACKAGING,,vendor
0,0,standard,0,1,0,[4-11),[100-200),,0.008939869,54499,Leshine,CN,vendor
0,0,standard,0,1,0,[4-11),[100-200),,0.008612062,5011,YAAF,,vendor
0,0,standard,0,1,0,[4-11),[100-200),,0.004328612,742,N.B.T. Sharpening & Machining Ltd.,,vendor
0,0,standard,0,1,0,[4-11),[100-200),,0.0034149755,770,M.ash presicion mechanics,IL,vendor
0,0,standard,0,1,0,[4-11),[100-200),,0.0032853493,1276,A. Peer Industries Ltd.,,vendor
0,0,standard,0,1,0,[4-11),[100-200),,0.0032701027,24491,Spuntech Solutions Private Limited,IN,vendor
0,0,standard,0,1,0,[4-11),[100-200),,0.0019297209,21576,Masteran LTD,,vendor
0,0,standard,0,1,0,[4-11),[100-200),,0.00048202224,63577,Inolif,TR,vendor
0,0,standard,0,1,0,[4-11),[100-200),,0.0002675619,65418,Hall Family Investments 3 LLC,US,vendor
0,0,standard,0,1,0,[4-11),>=200,,0.52055985,15228,Metalif Inc.,TR,vendor
0,0,standard,0,1,0,[4-11),>=200,,0.48182085,5314,Hongding Photoelectric Technology,CN,vendor
0,0,standard,0,1,0,[4-11),>=200,,0.4268689,24491,Spuntech Solutions Private Limited,IN,vendor
0,0,standard,0,1,0,[4-11),>=200,,0.18084192,1714,MATIC Kft.,HU,vendor
0,0,standard,0,1,0,[4-11),>=200,,0.1473482,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,0,standard,0,1,0,[4-11),>=200,,0.06427554,20224,YDC METAL,TR,vendor
0,0,standard,0,1,0,[4-11),>=200,,0.052459583,23710,5MGLOBAL,TR,vendor
0,0,standard,0,1,0,[4-11),>=200,,0.048434585,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
0,0,standard,0,1,0,[4-11),>=200,,0.044125434,788,Zahavi steel ltd.,,vendor
0,0,standard,0,1,0,[4-11),>=200,,0.03793357,790,M. Barzilay Metal industries Ltd.,IL,vendor
0,0,standard,0,1,0,[4-11),>=200,,0.009588993,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,0,standard,0,1,0,[4-11),>=200,,0.00927691,7490,GS ELECTRONIC PACKAGING,,vendor
0,0,standard,0,1,0,[4-11),>=200,,0.0055981157,54499,Leshine,CN,vendor
0,0,standard,0,1,0,[4-11),>=200,,0.0043334416,63577,Inolif,TR,vendor
0,0,standard,0,1,0,[4-11),>=200,,0.0042323433,770,M.ash presicion mechanics,IL,vendor
0,0,standard,0,1,0,[4-11),>=200,,0.00356854,20522,AVCO,,vendor
0,0,standard,0,1,0,[4-11),>=200,,0.0030608359,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
0,0,standard,0,1,0,[4-11),>=200,,0.0019373548,5011,YAAF,,vendor
0,0,standard,0,1,0,[4-11),>=200,,0.00010301899,740,A. Nissim Metal industry Ltd.,,vendor
0,0,standard,0,1,0,[4-11),>=200,,9.7544675e-05,21576,Masteran LTD,,vendor
0,0,standard,0,1,0,[1-4),[10-30),,0.42559427,5314,Hongding Photoelectric Technology,CN,vendor
0,0,standard,0,1,0,[1-4),[10-30),,0.26314148,15228,Metalif Inc.,TR,vendor
0,0,standard,0,1,0,[1-4),[10-30),,0.2254752,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,0,standard,0,1,0,[1-4),[10-30),,0.19422662,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,0,standard,0,1,0,[1-4),[10-30),,0.13336618,788,Zahavi steel ltd.,,vendor
0,0,standard,0,1,0,[1-4),[10-30),,0.06972515,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
0,0,standard,0,1,0,[1-4),[10-30),,0.06403826,23710,5MGLOBAL,TR,vendor
0,0,standard,0,1,0,[1-4),[10-30),,0.03451917,54499,Leshine,CN,vendor
0,0,standard,0,1,0,[1-4),[10-30),,0.015971933,20224,YDC METAL,TR,vendor
0,0,standard,0,1,0,[1-4),[10-30),,0.013953066,790,M. Barzilay Metal industries Ltd.,IL,vendor
0,0,standard,0,1,0,[1-4),[10-30),,0.01118461,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
0,0,standard,0,1,0,[1-4),[10-30),,0.010715401,7490,GS ELECTRONIC PACKAGING,,vendor
0,0,standard,0,1,0,[1-4),[10-30),,0.0076048,770,M.ash presicion mechanics,IL,vendor
0,0,standard,0,1,0,[1-4),[10-30),,0.0064740353,5011,YAAF,,vendor
0,0,standard,0,1,0,[1-4),[10-30),,0.0053662397,65418,Hall Family Investments 3 LLC,US,vendor
0,0,standard,0,1,0,[1-4),[10-30),,0.0033331888,19924,RUDI LTD,,vendor
0,0,standard,0,1,0,[1-4),[10-30),,0.0031350802,15865,KANFIT,,vendor
0,0,standard,0,1,0,[1-4),[10-30),,0.0011171236,15611,Chemograf Ltd.,,vendor
0,0,standard,0,1,0,[1-4),[10-30),,0.00065099116,19571,YAAF Machining,IL,vendor
0,0,standard,0,1,0,[1-4),[10-30),,0.00062521885,21576,Masteran LTD,,vendor
0,0,standard,0,1,0,[1-4),[1-10),,0.49866554,15228,Metalif Inc.,TR,vendor
0,0,standard,0,1,0,[1-4),[1-10),,0.23681846,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,0,standard,0,1,0,[1-4),[1-10),,0.17286456,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,0,standard,0,1,0,[1-4),[1-10),,0.14585623,5314,Hongding Photoelectric Technology,CN,vendor
0,0,standard,0,1,0,[1-4),[1-10),,0.11242222,788,Zahavi steel ltd.,,vendor
0,0,standard,0,1,0,[1-4),[1-10),,0.034722786,54499,Leshine,CN,vendor
0,0,standard,0,1,0,[1-4),[1-10),,0.02302876,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
