req_turning,req_milling,plan,req_sheet_metal,req_sheet_metal_inserts,one_manufacturer,num_distinct_parts_binned,total_quantity_of_parts_binned,separator,predBidProb,post_id_manuf,manufacturer_name,manufacture_country,vendor_status
0,0,standard,0,0,0,[11-20),[1-10),,0.00046706974,63577,Inolif,TR,vendor
0,0,standard,0,0,0,[11-20),[30-100),,0.6674908,20522,AVCO,,vendor
0,0,standard,0,0,0,[11-20),[30-100),,0.46763965,15203,Dakrim Ltd,,vendor
0,0,standard,0,0,0,[11-20),[30-100),,0.20850794,5314,Hongding Photoelectric Technology,CN,vendor
0,0,standard,0,0,0,[11-20),[30-100),,0.192176,5011,YAAF,,vendor
0,0,standard,0,0,0,[11-20),[30-100),,0.1165273,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,0,standard,0,0,0,[11-20),[30-100),,0.09812671,15228,Metalif Inc.,TR,vendor
0,0,standard,0,0,0,[11-20),[30-100),,0.08245255,20636,Moshe Turgerman Milling and Machining with C.N.C LTD.,,vendor
0,0,standard,0,0,0,[11-20),[30-100),,0.0605123,24491,Spuntech Solutions Private Limited,IN,vendor
0,0,standard,0,0,0,[11-20),[30-100),,0.030535424,788,Zahavi steel ltd.,,vendor
0,0,standard,0,0,0,[11-20),[30-100),,0.02505166,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,0,standard,0,0,0,[11-20),[30-100),,0.024005383,7490,GS ELECTRONIC PACKAGING,,vendor
0,0,standard,0,0,0,[11-20),[30-100),,0.020858563,23710,5MGLOBAL,TR,vendor
0,0,standard,0,0,0,[11-20),[30-100),,0.017193725,54499,Leshine,CN,vendor
0,0,standard,0,0,0,[11-20),[30-100),,0.016008817,1714,MATIC Kft.,HU,vendor
0,0,standard,0,0,0,[11-20),[30-100),,0.013346153,19924,RUDI LTD,,vendor
0,0,standard,0,0,0,[11-20),[30-100),,0.011464165,63577,Inolif,TR,vendor
0,0,standard,0,0,0,[11-20),[30-100),,0.0068997755,15865,KANFIT,,vendor
0,0,standard,0,0,0,[11-20),[30-100),,0.0041572647,23582,BURKAMER KALIP MAKINA MUHENDISLIK SAN TIC LTD STI,TR,vendor
0,0,standard,0,0,0,[11-20),[30-100),,0.0038489208,19571,YAAF Machining,IL,vendor
0,0,standard,0,0,0,[11-20),[30-100),,0.0031727825,65418,Hall Family Investments 3 LLC,US,vendor
0,0,standard,0,0,0,[11-20),>=200,,0.5844745,20522,AVCO,,vendor
0,0,standard,0,0,0,[11-20),>=200,,0.49103025,15203,Dakrim Ltd,,vendor
0,0,standard,0,0,0,[11-20),>=200,,0.35082376,5314,Hongding Photoelectric Technology,CN,vendor
0,0,standard,0,0,0,[11-20),>=200,,0.2775528,15228,Metalif Inc.,TR,vendor
0,0,standard,0,0,0,[11-20),>=200,,0.14890006,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,0,standard,0,0,0,[11-20),>=200,,0.13049828,7490,GS ELECTRONIC PACKAGING,,vendor
0,0,standard,0,0,0,[11-20),>=200,,0.087210916,5011,YAAF,,vendor
0,0,standard,0,0,0,[11-20),>=200,,0.071478695,1714,MATIC Kft.,HU,vendor
0,0,standard,0,0,0,[11-20),>=200,,0.060122866,24491,Spuntech Solutions Private Limited,IN,vendor
0,0,standard,0,0,0,[11-20),>=200,,0.048548277,63577,Inolif,TR,vendor
0,0,standard,0,0,0,[11-20),>=200,,0.02866765,23710,5MGLOBAL,TR,vendor
0,0,standard,0,0,0,[11-20),>=200,,0.023965906,54499,Leshine,CN,vendor
0,0,standard,0,0,0,[11-20),>=200,,0.010783376,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
0,0,standard,0,0,0,[11-20),>=200,,0.007442639,788,Zahavi steel ltd.,,vendor
0,0,standard,0,0,0,[11-20),>=200,,0.004146053,19924,RUDI LTD,,vendor
0,0,standard,0,0,0,[11-20),>=200,,0.0026910359,23582,BURKAMER KALIP MAKINA MUHENDISLIK SAN TIC LTD STI,TR,vendor
0,0,standard,0,0,0,[11-20),>=200,,0.0022319623,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,0,standard,0,0,0,[11-20),>=200,,0.0008573511,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
0,0,standard,0,0,0,[11-20),>=200,,0.00041297797,770,M.ash presicion mechanics,IL,vendor
0,0,standard,0,0,0,[11-20),>=200,,0.00013449106,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,0,standard,0,0,0,[11-20),[100-200),,0.18610752,5314,Hongding Photoelectric Technology,CN,vendor
0,0,standard,0,0,0,[11-20),[100-200),,0.14648329,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,0,standard,0,0,0,[11-20),[100-200),,0.066454574,1714,MATIC Kft.,HU,vendor
0,0,standard,0,0,0,[11-20),[100-200),,0.05000472,15228,Metalif Inc.,TR,vendor
0,0,standard,0,0,0,[11-20),[100-200),,0.035131186,54499,Leshine,CN,vendor
0,0,standard,0,0,0,[11-20),[100-200),,0.032344494,7490,GS ELECTRONIC PACKAGING,,vendor
0,0,standard,0,0,0,[11-20),[100-200),,0.030120272,788,Zahavi steel ltd.,,vendor
0,0,standard,0,0,0,[11-20),[100-200),,0.01960212,63577,Inolif,TR,vendor
0,0,standard,0,0,0,[11-20),[100-200),,0.010608068,20522,AVCO,,vendor
0,0,standard,0,0,0,[11-20),[100-200),,0.010555612,23710,5MGLOBAL,TR,vendor
0,0,standard,0,0,0,[11-20),[100-200),,0.0101691205,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,0,standard,0,0,0,[11-20),[100-200),,0.009374653,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
0,0,standard,0,0,0,[11-20),[100-200),,0.0037208002,15203,Dakrim Ltd,,vendor
0,0,standard,0,0,0,[11-20),[100-200),,0.0021433574,20636,Moshe Turgerman Milling and Machining with C.N.C LTD.,,vendor
0,0,standard,0,0,0,[11-20),[100-200),,0.00174345,65418,Hall Family Investments 3 LLC,US,vendor
0,0,standard,0,0,0,[11-20),[100-200),,0.0013221331,5011,YAAF,,vendor
0,0,standard,0,0,0,[11-20),[100-200),,0.00077484886,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,0,standard,0,0,0,[11-20),[100-200),,0.00070721796,790,M. Barzilay Metal industries Ltd.,IL,vendor
0,0,standard,0,0,0,[11-20),[100-200),,0.00027140396,19571,YAAF Machining,IL,vendor
0,0,standard,0,0,0,[11-20),[100-200),,0.00026808638,20224,YDC METAL,TR,vendor
0,0,standard,0,0,1,[4-11),[10-30),,0.4133884,5314,Hongding Photoelectric Technology,CN,vendor
0,0,standard,0,0,1,[4-11),[10-30),,0.2883712,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,0,standard,0,0,1,[4-11),[10-30),,0.06919773,15228,Metalif Inc.,TR,vendor
0,0,standard,0,0,1,[4-11),[10-30),,0.038501948,790,M. Barzilay Metal industries Ltd.,IL,vendor
0,0,standard,0,0,1,[4-11),[10-30),,0.036982793,788,Zahavi steel ltd.,,vendor
0,0,standard,0,0,1,[4-11),[10-30),,0.025019763,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
0,0,standard,0,0,1,[4-11),[10-30),,0.02433551,23710,5MGLOBAL,TR,vendor
0,0,standard,0,0,1,[4-11),[10-30),,0.019592209,54499,Leshine,CN,vendor
0,0,standard,0,0,1,[4-11),[10-30),,0.01637602,5011,YAAF,,vendor
0,0,standard,0,0,1,[4-11),[10-30),,0.011378915,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
0,0,standard,0,0,1,[4-11),[10-30),,0.0063692625,770,M.ash presicion mechanics,IL,vendor
0,0,standard,0,0,1,[4-11),[10-30),,0.005288137,1276,A. Peer Industries Ltd.,,vendor
0,0,standard,0,0,1,[4-11),[10-30),,0.004701745,7490,GS ELECTRONIC PACKAGING,,vendor
0,0,standard,0,0,1,[4-11),[10-30),,0.0021118855,23582,BURKAMER KALIP MAKINA MUHENDISLIK SAN TIC LTD STI,TR,vendor
0,0,standard,0,0,1,[4-11),[10-30),,0.0015460867,1714,MATIC Kft.,HU,vendor
0,0,standard,0,0,1,[4-11),[10-30),,0.00066587806,63577,Inolif,TR,vendor
0,0,standard,0,0,1,[4-11),[10-30),,0.0006647564,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,0,standard,0,0,1,[4-11),[10-30),,0.00047377936,20224,YDC METAL,TR,vendor
0,0,standard,0,0,1,[4-11),[10-30),,0.00018217076,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,0,standard,0,0,1,[4-11),[10-30),,0.00010806996,15203,Dakrim Ltd,,vendor
0,0,standard,0,0,1,[4-11),[1-10),,0.3294282,5314,Hongding Photoelectric Technology,CN,vendor
0,0,standard,0,0,1,[4-11),[1-10),,0.27174067,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,0,standard,0,0,1,[4-11),[1-10),,0.1282515,15228,Metalif Inc.,TR,vendor
0,0,standard,0,0,1,[4-11),[1-10),,0.05060243,788,Zahavi steel ltd.,,vendor
0,0,standard,0,0,1,[4-11),[1-10),,0.029942522,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
0,0,standard,0,0,1,[4-11),[1-10),,0.008276305,1276,A. Peer Industries Ltd.,,vendor
0,0,standard,0,0,1,[4-11),[1-10),,0.007531107,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,0,standard,0,0,1,[4-11),[1-10),,0.006920843,7490,GS ELECTRONIC PACKAGING,,vendor
0,0,standard,0,0,1,[4-11),[1-10),,0.006802671,5011,YAAF,,vendor
0,0,standard,0,0,1,[4-11),[1-10),,0.0040446916,770,M.ash presicion mechanics,IL,vendor
0,0,standard,0,0,1,[4-11),[1-10),,0.0040237415,23582,BURKAMER KALIP MAKINA MUHENDISLIK SAN TIC LTD STI,TR,vendor
0,0,standard,0,0,1,[4-11),[1-10),,0.00236623,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
0,0,standard,0,0,1,[4-11),[1-10),,0.00083666533,54499,Leshine,CN,vendor
0,0,standard,0,0,1,[4-11),[1-10),,0.0008230009,20224,YDC METAL,TR,vendor
0,0,standard,0,0,1,[4-11),[1-10),,0.0007369063,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,0,standard,0,0,1,[4-11),[1-10),,0.0006149483,1714,MATIC Kft.,HU,vendor
0,0,standard,0,0,1,[4-11),[1-10),,7.366492e-05,63577,Inolif,TR,vendor
0,0,standard,0,0,1,[4-11),[1-10),,5.8874164e-05,790,M. Barzilay Metal industries Ltd.,IL,vendor
0,0,standard,0,0,1,[4-11),[1-10),,4.4014618e-05,742,N.B.T. Sharpening & Machining Ltd.,,vendor
0,0,standard,0,0,1,[4-11),[1-10),,1.3232474e-05,24491,Spuntech Solutions Private Limited,IN,vendor
0,0,standard,0,0,1,[4-11),[30-100),,0.37647435,5314,Hongding Photoelectric Technology,CN,vendor
0,0,standard,0,0,1,[4-11),[30-100),,0.24039716,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,0,standard,0,0,1,[4-11),[30-100),,0.13576151,15228,Metalif Inc.,TR,vendor
0,0,standard,0,0,1,[4-11),[30-100),,0.09038592,1714,MATIC Kft.,HU,vendor
0,0,standard,0,0,1,[4-11),[30-100),,0.07952768,788,Zahavi steel ltd.,,vendor
0,0,standard,0,0,1,[4-11),[30-100),,0.023072261,5011,YAAF,,vendor
0,0,standard,0,0,1,[4-11),[30-100),,0.022776827,23710,5MGLOBAL,TR,vendor
0,0,standard,0,0,1,[4-11),[30-100),,0.015195219,54499,Leshine,CN,vendor
0,0,standard,0,0,1,[4-11),[30-100),,0.008369429,7490,GS ELECTRONIC PACKAGING,,vendor
0,0,standard,0,0,1,[4-11),[30-100),,0.00787446,63577,Inolif,TR,vendor
0,0,standard,0,0,1,[4-11),[30-100),,0.0057131834,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
0,0,standard,0,0,1,[4-11),[30-100),,0.003859734,1276,A. Peer Industries Ltd.,,vendor
0,0,standard,0,0,1,[4-11),[30-100),,0.0034529392,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,0,standard,0,0,1,[4-11),[30-100),,0.0027133515,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
0,0,standard,0,0,1,[4-11),[30-100),,0.0012139088,770,M.ash presicion mechanics,IL,vendor
0,0,standard,0,0,1,[4-11),[30-100),,0.00021817588,23582,BURKAMER KALIP MAKINA MUHENDISLIK SAN TIC LTD STI,TR,vendor
0,0,standard,0,0,1,[4-11),[30-100),,0.00021801515,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,0,standard,0,0,1,[4-11),[30-100),,8.648373e-05,24491,Spuntech Solutions Private Limited,IN,vendor
0,0,standard,0,0,1,[4-11),[30-100),,5.671315e-05,20522,AVCO,,vendor
0,0,standard,0,0,1,[4-11),[30-100),,5.6355286e-05,20636,Moshe Turgerman Milling and Machining with C.N.C LTD.,,vendor
0,0,standard,0,0,1,[4-11),>=200,,0.44154328,5314,Hongding Photoelectric Technology,CN,vendor
0,0,standard,0,0,1,[4-11),>=200,,0.30739242,1714,MATIC Kft.,HU,vendor
0,0,standard,0,0,1,[4-11),>=200,,0.29762477,15228,Metalif Inc.,TR,vendor
0,0,standard,0,0,1,[4-11),>=200,,0.25943947,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,0,standard,0,0,1,[4-11),>=200,,0.05497791,790,M. Barzilay Metal industries Ltd.,IL,vendor
0,0,standard,0,0,1,[4-11),>=200,,0.03597178,63577,Inolif,TR,vendor
0,0,standard,0,0,1,[4-11),>=200,,0.034556072,23710,5MGLOBAL,TR,vendor
0,0,standard,0,0,1,[4-11),>=200,,0.03191293,7490,GS ELECTRONIC PACKAGING,,vendor
0,0,standard,0,0,1,[4-11),>=200,,0.021579674,788,Zahavi steel ltd.,,vendor
0,0,standard,0,0,1,[4-11),>=200,,0.021395573,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
0,0,standard,0,0,1,[4-11),>=200,,0.01008782,5011,YAAF,,vendor
0,0,standard,0,0,1,[4-11),>=200,,0.0022808916,54499,Leshine,CN,vendor
0,0,standard,0,0,1,[4-11),>=200,,0.002199054,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
0,0,standard,0,0,1,[4-11),>=200,,0.0016196806,20224,YDC METAL,TR,vendor
0,0,standard,0,0,1,[4-11),>=200,,0.0010076325,770,M.ash presicion mechanics,IL,vendor
0,0,standard,0,0,1,[4-11),>=200,,0.00038887272,24491,Spuntech Solutions Private Limited,IN,vendor
0,0,standard,0,0,1,[4-11),>=200,,0.00021776711,23582,BURKAMER KALIP MAKINA MUHENDISLIK SAN TIC LTD STI,TR,vendor
0,0,standard,0,0,1,[4-11),>=200,,0.00017006186,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,0,standard,0,0,1,[4-11),>=200,,0.00012731917,20522,AVCO,,vendor
0,0,standard,0,0,1,[4-11),>=200,,8.1060425e-05,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,0,standard,0,0,1,[4-11),[100-200),,0.29202825,5314,Hongding Photoelectric Technology,CN,vendor
0,0,standard,0,0,1,[4-11),[100-200),,0.28087753,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,0,standard,0,0,1,[4-11),[100-200),,0.27874446,1714,MATIC Kft.,HU,vendor
0,0,standard,0,0,1,[4-11),[100-200),,0.08460878,788,Zahavi steel ltd.,,vendor
0,0,standard,0,0,1,[4-11),[100-200),,0.0730522,15228,Metalif Inc.,TR,vendor
0,0,standard,0,0,1,[4-11),[100-200),,0.06780758,790,M. Barzilay Metal industries Ltd.,IL,vendor
0,0,standard,0,0,1,[4-11),[100-200),,0.020714998,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
0,0,standard,0,0,1,[4-11),[100-200),,0.013312766,23710,5MGLOBAL,TR,vendor
0,0,standard,0,0,1,[4-11),[100-200),,0.011293798,7490,GS ELECTRONIC PACKAGING,,vendor
0,0,standard,0,0,1,[4-11),[100-200),,0.0065676607,63577,Inolif,TR,vendor
0,0,standard,0,0,1,[4-11),[100-200),,0.0033168413,54499,Leshine,CN,vendor
0,0,standard,0,0,1,[4-11),[100-200),,0.0020789942,20224,YDC METAL,TR,vendor
0,0,standard,0,0,1,[4-11),[100-200),,0.0014405443,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,0,standard,0,0,1,[4-11),[100-200),,0.00048576968,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,0,standard,0,0,1,[4-11),[100-200),,0.00034207484,742,N.B.T. Sharpening & Machining Ltd.,,vendor
0,0,standard,0,0,1,[4-11),[100-200),,0.00029173947,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
0,0,standard,0,0,1,[4-11),[100-200),,9.373026e-05,1276,A. Peer Industries Ltd.,,vendor
0,0,standard,0,0,1,[4-11),[100-200),,6.0062768e-05,21576,Masteran LTD,,vendor
0,0,standard,0,0,1,[4-11),[100-200),,4.268987e-05,5011,YAAF,,vendor
0,0,standard,0,0,1,[4-11),[100-200),,2.6580658e-05,770,M.ash presicion mechanics,IL,vendor
0,0,standard,0,0,1,[1-4),[10-30),,0.45729354,5314,Hongding Photoelectric Technology,CN,vendor
0,0,standard,0,0,1,[1-4),[10-30),,0.32529616,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,0,standard,0,0,1,[1-4),[10-30),,0.15629233,15228,Metalif Inc.,TR,vendor
0,0,standard,0,0,1,[1-4),[10-30),,0.08426935,790,M. Barzilay Metal industries Ltd.,IL,vendor
0,0,standard,0,0,1,[1-4),[10-30),,0.06633731,54499,Leshine,CN,vendor
0,0,standard,0,0,1,[1-4),[10-30),,0.06230497,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
0,0,standard,0,0,1,[1-4),[10-30),,0.056019384,15865,KANFIT,,vendor
0,0,standard,0,0,1,[1-4),[10-30),,0.050565574,788,Zahavi steel ltd.,,vendor
0,0,standard,0,0,1,[1-4),[10-30),,0.04923057,23710,5MGLOBAL,TR,vendor
0,0,standard,0,0,1,[1-4),[10-30),,0.027265152,5011,YAAF,,vendor
0,0,standard,0,0,1,[1-4),[10-30),,0.024651965,19571,YAAF Machining,IL,vendor
0,0,standard,0,0,1,[1-4),[10-30),,0.019553866,23582,BURKAMER KALIP MAKINA MUHENDISLIK SAN TIC LTD STI,TR,vendor
0,0,standard,0,0,1,[1-4),[10-30),,0.009831008,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
0,0,standard,0,0,1,[1-4),[10-30),,0.0070918403,25719,Herrramientas Centroamericanas,SV,vendor
0,0,standard,0,0,1,[1-4),[10-30),,0.0066025914,63577,Inolif,TR,vendor
0,0,standard,0,0,1,[1-4),[10-30),,0.0065898597,7490,GS ELECTRONIC PACKAGING,,vendor
0,0,standard,0,0,1,[1-4),[10-30),,0.0034188498,1714,MATIC Kft.,HU,vendor
0,0,standard,0,0,1,[1-4),[10-30),,0.0017179291,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,0,standard,0,0,1,[1-4),[10-30),,0.0016727025,19924,RUDI LTD,,vendor
0,0,standard,0,0,1,[1-4),[10-30),,0.0014683331,770,M.ash presicion mechanics,IL,vendor
0,0,standard,0,0,1,[1-4),[1-10),,0.30598688,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,0,standard,0,0,1,[1-4),[1-10),,0.25045252,15228,Metalif Inc.,TR,vendor
0,0,standard,0,0,1,[1-4),[1-10),,0.2426182,5314,Hongding Photoelectric Technology,CN,vendor
0,0,standard,0,0,1,[1-4),[1-10),,0.06815791,788,Zahavi steel ltd.,,vendor
0,0,standard,0,0,1,[1-4),[1-10),,0.028605932,7490,GS ELECTRONIC PACKAGING,,vendor
0,0,standard,0,0,1,[1-4),[1-10),,0.027773593,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,0,standard,0,0,1,[1-4),[1-10),,0.025594827,23582,BURKAMER KALIP MAKINA MUHENDISLIK SAN TIC LTD STI,TR,vendor
0,0,standard,0,0,1,[1-4),[1-10),,0.016277216,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
0,0,standard,0,0,1,[1-4),[1-10),,0.014746007,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
0,0,standard,0,0,1,[1-4),[1-10),,0.008731898,5011,YAAF,,vendor
0,0,standard,0,0,1,[1-4),[1-10),,0.0032246355,54499,Leshine,CN,vendor
0,0,standard,0,0,1,[1-4),[1-10),,0.0017986475,1276,A. Peer Industries Ltd.,,vendor
0,0,standard,0,0,1,[1-4),[1-10),,0.001320932,1714,MATIC Kft.,HU,vendor
0,0,standard,0,0,1,[1-4),[1-10),,0.0011775936,25719,Herrramientas Centroamericanas,SV,vendor
0,0,standard,0,0,1,[1-4),[1-10),,0.0009841382,63577,Inolif,TR,vendor
0,0,standard,0,0,1,[1-4),[1-10),,0.00086663314,770,M.ash presicion mechanics,IL,vendor
0,0,standard,0,0,1,[1-4),[1-10),,0.000587813,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,0,standard,0,0,1,[1-4),[1-10),,0.0004316918,19924,RUDI LTD,,vendor
0,0,standard,0,0,1,[1-4),[1-10),,0.00024257143,790,M. Barzilay Metal industries Ltd.,IL,vendor
0,0,standard,0,0,1,[1-4),[1-10),,8.597195e-05,20224,YDC METAL,TR,vendor
0,0,standard,0,0,1,[1-4),[30-100),,0.36337468,5314,Hongding Photoelectric Technology,CN,vendor
0,0,standard,0,0,1,[1-4),[30-100),,0.27435976,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,0,standard,0,0,1,[1-4),[30-100),,0.23856989,19571,YAAF Machining,IL,vendor
0,0,standard,0,0,1,[1-4),[30-100),,0.2262452,788,Zahavi steel ltd.,,vendor
0,0,standard,0,0,1,[1-4),[30-100),,0.21870004,15228,Metalif Inc.,TR,vendor
0,0,standard,0,0,1,[1-4),[30-100),,0.20869718,15865,KANFIT,,vendor
0,0,standard,0,0,1,[1-4),[30-100),,0.1257631,1714,MATIC Kft.,HU,vendor
0,0,standard,0,0,1,[1-4),[30-100),,0.055218343,23710,5MGLOBAL,TR,vendor
0,0,standard,0,0,1,[1-4),[30-100),,0.030605752,54499,Leshine,CN,vendor
0,0,standard,0,0,1,[1-4),[30-100),,0.029398104,5011,YAAF,,vendor
0,0,standard,0,0,1,[1-4),[30-100),,0.024231281,63577,Inolif,TR,vendor
0,0,standard,0,0,1,[1-4),[30-100),,0.020464607,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
0,0,standard,0,0,1,[1-4),[30-100),,0.012074251,7490,GS ELECTRONIC PACKAGING,,vendor
0,0,standard,0,0,1,[1-4),[30-100),,0.0071789105,19924,RUDI LTD,,vendor
0,0,standard,0,0,1,[1-4),[30-100),,0.0070706583,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,0,standard,0,0,1,[1-4),[30-100),,0.0025078251,23582,BURKAMER KALIP MAKINA MUHENDISLIK SAN TIC LTD STI,TR,vendor
0,0,standard,0,0,1,[1-4),[30-100),,0.0011102696,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
0,0,standard,0,0,1,[1-4),[30-100),,0.0009085317,1276,A. Peer Industries Ltd.,,vendor
0,0,standard,0,0,1,[1-4),[30-100),,0.00034663375,25719,Herrramientas Centroamericanas,SV,vendor
0,0,standard,0,0,1,[1-4),[30-100),,0.00024448865,770,M.ash presicion mechanics,IL,vendor
0,0,standard,0,0,1,[1-4),>=200,,0.43956295,5314,Hongding Photoelectric Technology,CN,vendor
0,0,standard,0,0,1,[1-4),>=200,,0.372748,15228,Metalif Inc.,TR,vendor
0,0,standard,0,0,1,[1-4),>=200,,0.35203916,1714,MATIC Kft.,HU,vendor
0,0,standard,0,0,1,[1-4),>=200,,0.30819035,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,0,standard,0,0,1,[1-4),>=200,,0.15127075,790,M. Barzilay Metal industries Ltd.,IL,vendor
0,0,standard,0,0,1,[1-4),>=200,,0.13945736,7490,GS ELECTRONIC PACKAGING,,vendor
0,0,standard,0,0,1,[1-4),>=200,,0.08889729,23710,5MGLOBAL,TR,vendor
0,0,standard,0,0,1,[1-4),>=200,,0.08307506,63577,Inolif,TR,vendor
0,0,standard,0,0,1,[1-4),>=200,,0.028671501,788,Zahavi steel ltd.,,vendor
0,0,standard,0,0,1,[1-4),>=200,,0.013599571,5011,YAAF,,vendor
0,0,standard,0,0,1,[1-4),>=200,,0.012361084,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
0,0,standard,0,0,1,[1-4),>=200,,0.011341983,54499,Leshine,CN,vendor
0,0,standard,0,0,1,[1-4),>=200,,0.0098111285,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
0,0,standard,0,0,1,[1-4),>=200,,0.0022009131,19924,RUDI LTD,,vendor
0,0,standard,0,0,1,[1-4),>=200,,0.0019224526,23582,BURKAMER KALIP MAKINA MUHENDISLIK SAN TIC LTD STI,TR,vendor
0,0,standard,0,0,1,[1-4),>=200,,0.0005926524,19571,YAAF Machining,IL,vendor
0,0,standard,0,0,1,[1-4),>=200,,0.0005325972,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,0,standard,0,0,1,[1-4),>=200,,0.00038709553,24491,Spuntech Solutions Private Limited,IN,vendor
0,0,standard,0,0,1,[1-4),>=200,,0.00032374435,35999,ETA Aerospace,IN,vendor
0,0,standard,0,0,1,[1-4),>=200,,0.00020559828,770,M.ash presicion mechanics,IL,vendor
0,0,standard,0,0,1,[1-4),[100-200),,0.3517052,1714,MATIC Kft.,HU,vendor
0,0,standard,0,0,1,[1-4),[100-200),,0.3390724,5314,Hongding Photoelectric Technology,CN,vendor
0,0,standard,0,0,1,[1-4),[100-200),,0.31238377,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,0,standard,0,0,1,[1-4),[100-200),,0.20980546,790,M. Barzilay Metal industries Ltd.,IL,vendor
0,0,standard,0,0,1,[1-4),[100-200),,0.15309791,788,Zahavi steel ltd.,,vendor
0,0,standard,0,0,1,[1-4),[100-200),,0.15094657,15228,Metalif Inc.,TR,vendor
0,0,standard,0,0,1,[1-4),[100-200),,0.035527036,23710,5MGLOBAL,TR,vendor
0,0,standard,0,0,1,[1-4),[100-200),,0.033178587,7490,GS ELECTRONIC PACKAGING,,vendor
0,0,standard,0,0,1,[1-4),[100-200),,0.028447766,63577,Inolif,TR,vendor
0,0,standard,0,0,1,[1-4),[100-200),,0.013034322,19571,YAAF Machining,IL,vendor
0,0,standard,0,0,1,[1-4),[100-200),,0.01239068,54499,Leshine,CN,vendor
0,0,standard,0,0,1,[1-4),[100-200),,0.010598279,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
0,0,standard,0,0,1,[1-4),[100-200),,0.0030959875,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,0,standard,0,0,1,[1-4),[100-200),,0.0014206473,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
0,0,standard,0,0,1,[1-4),[100-200),,0.0005789737,742,N.B.T. Sharpening & Machining Ltd.,,vendor
0,0,standard,0,0,1,[1-4),[100-200),,0.00047284953,20224,YDC METAL,TR,vendor
0,0,standard,0,0,1,[1-4),[100-200),,0.00039305183,21576,Masteran LTD,,vendor
