req_turning,req_milling,plan,req_sheet_metal,req_sheet_metal_inserts,one_manufacturer,num_distinct_parts_binned,total_quantity_of_parts_binned,separator,predBidProb,post_id_manuf,manufacturer_name,manufacture_country
1,1,quick,1,0,1,[1-4),[100-200),,0.06939876,19928,"א.ל. כרסומטל זיווד בע""מ",
1,1,quick,1,0,1,[1-4),[100-200),,0.06706282,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN
1,1,quick,1,0,1,[1-4),[100-200),,0.047542684,63577,Inolif,TR
1,1,quick,1,0,1,[1-4),[100-200),,0.04258096,790,M. Barzilay Metal industries Ltd.,IL
1,1,quick,1,0,1,[1-4),[100-200),,0.036086977,44404,4MODEL,CN
1,1,quick,1,0,1,[1-4),[100-200),,0.027003026,23710,5MGLOBAL,TR
1,1,quick,1,0,1,[1-4),[100-200),,0.017032618,7490,GS ELECTRONIC PACKAGING,
1,1,quick,1,0,1,[1-4),[100-200),,0.007852296,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR
1,1,quick,1,0,1,[1-4),[100-200),,0.0030881693,1266,Semel Hagalil Design &amp; Production Ltd.,
1,1,quick,1,0,1,[1-4),[100-200),,0.0013764086,20224,YDC METAL,TR
1,1,quick,1,0,1,[1-4),[100-200),,0.0008809189,774,R.Benes Metal Ltd.,
1,1,quick,1,0,1,>=20,[10-30),,0.41325375,15228,Metalif Inc.,TR
1,1,quick,1,0,1,>=20,[10-30),,0.39680615,36004,Shenzhen KG Model Co. Ltd,CN
1,1,quick,1,0,1,>=20,[10-30),,0.2861965,770,M.ash presicion mechanics,IL
1,1,quick,1,0,1,>=20,[10-30),,0.18914297,4753,Aloni engineering,CN
1,1,quick,1,0,1,>=20,[10-30),,0.17838146,54499,Leshine,CN
1,1,quick,1,0,1,>=20,[10-30),,0.10328337,5314,Hongding Photoelectric Technology,CN
1,1,quick,1,0,1,>=20,[10-30),,0.060249828,788,Zahavi steel ltd.,
1,1,quick,1,0,1,>=20,[10-30),,0.059852947,2184,P.D.R ELECTRONICS,CN
1,1,quick,1,0,1,>=20,[10-30),,0.023273751,774,R.Benes Metal Ltd.,
1,1,quick,1,0,1,>=20,[10-30),,0.011701537,5011,YAAF,
1,1,quick,1,0,1,>=20,[10-30),,0.009187111,15212,FGM TEKNİK,TR
1,1,quick,1,0,1,>=20,[10-30),,0.008510157,1266,Semel Hagalil Design &amp; Production Ltd.,
1,1,quick,1,0,1,>=20,[10-30),,0.0056781108,19928,"א.ל. כרסומטל זיווד בע""מ",
1,1,quick,1,0,1,>=20,[10-30),,0.005255891,1276,A. Peer Industries Ltd.,
1,1,quick,1,0,1,>=20,[10-30),,0.004637413,15611,Chemograf Ltd.,
1,1,quick,1,0,1,>=20,[10-30),,0.0027474745,7490,GS ELECTRONIC PACKAGING,
1,1,quick,1,0,1,>=20,[10-30),,0.0015954603,44404,4MODEL,CN
1,1,quick,1,0,1,>=20,[10-30),,0.0015832646,23710,5MGLOBAL,TR
1,1,quick,1,0,1,>=20,[10-30),,0.0014624622,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR
1,1,quick,1,0,1,>=20,[10-30),,0.0009976033,740,A. Nissim Metal industry Ltd.,
1,1,quick,1,0,1,>=20,[1-10),,0.47853136,15228,Metalif Inc.,TR
1,1,quick,1,0,1,>=20,[1-10),,0.35302693,36004,Shenzhen KG Model Co. Ltd,CN
1,1,quick,1,0,1,>=20,[1-10),,0.2640705,770,M.ash presicion mechanics,IL
1,1,quick,1,0,1,>=20,[1-10),,0.26030448,4753,Aloni engineering,CN
1,1,quick,1,0,1,>=20,[1-10),,0.1204515,5314,Hongding Photoelectric Technology,CN
1,1,quick,1,0,1,>=20,[1-10),,0.1185296,788,Zahavi steel ltd.,
1,1,quick,1,0,1,>=20,[1-10),,0.093125924,2184,P.D.R ELECTRONICS,CN
1,1,quick,1,0,1,>=20,[1-10),,0.053533282,54499,Leshine,CN
1,1,quick,1,0,1,>=20,[1-10),,0.04017981,774,R.Benes Metal Ltd.,
1,1,quick,1,0,1,>=20,[1-10),,0.023499884,19928,"א.ל. כרסומטל זיווד בע""מ",
1,1,quick,1,0,1,>=20,[1-10),,0.02100563,1266,Semel Hagalil Design &amp; Production Ltd.,
1,1,quick,1,0,1,>=20,[1-10),,0.020639993,15212,FGM TEKNİK,TR
1,1,quick,1,0,1,>=20,[1-10),,0.020291917,1276,A. Peer Industries Ltd.,
1,1,quick,1,0,1,>=20,[1-10),,0.012503387,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR
1,1,quick,1,0,1,>=20,[1-10),,0.00810556,5011,YAAF,
1,1,quick,1,0,1,>=20,[1-10),,0.0043915585,15611,Chemograf Ltd.,
1,1,quick,1,0,1,>=20,[1-10),,0.003694352,7490,GS ELECTRONIC PACKAGING,
1,1,quick,1,0,1,>=20,[1-10),,0.0008494852,740,A. Nissim Metal industry Ltd.,
1,1,quick,1,0,1,>=20,[1-10),,0.00022428311,44404,4MODEL,CN
1,1,quick,1,0,1,>=20,[1-10),,0.00011497152,5007,nirgal metal turning,
1,1,quick,1,0,1,>=20,[30-100),,0.46546608,15228,Metalif Inc.,TR
1,1,quick,1,0,1,>=20,[30-100),,0.40896782,36004,Shenzhen KG Model Co. Ltd,CN
1,1,quick,1,0,1,>=20,[30-100),,0.21341968,770,M.ash presicion mechanics,IL
1,1,quick,1,0,1,>=20,[30-100),,0.1899869,4753,Aloni engineering,CN
1,1,quick,1,0,1,>=20,[30-100),,0.16213489,5314,Hongding Photoelectric Technology,CN
1,1,quick,1,0,1,>=20,[30-100),,0.13128473,2184,P.D.R ELECTRONICS,CN
1,1,quick,1,0,1,>=20,[30-100),,0.08628682,54499,Leshine,CN
1,1,quick,1,0,1,>=20,[30-100),,0.07465697,788,Zahavi steel ltd.,
1,1,quick,1,0,1,>=20,[30-100),,0.030633403,15212,FGM TEKNİK,TR
1,1,quick,1,0,1,>=20,[30-100),,0.018943328,1714,MATIC Kft.,HU
1,1,quick,1,0,1,>=20,[30-100),,0.009833806,1276,A. Peer Industries Ltd.,
1,1,quick,1,0,1,>=20,[30-100),,0.008169491,19928,"א.ל. כרסומטל זיווד בע""מ",
1,1,quick,1,0,1,>=20,[30-100),,0.007568443,15611,Chemograf Ltd.,
1,1,quick,1,0,1,>=20,[30-100),,0.007449755,7490,GS ELECTRONIC PACKAGING,
1,1,quick,1,0,1,>=20,[30-100),,0.007003122,5011,YAAF,
1,1,quick,1,0,1,>=20,[30-100),,0.0044445996,1266,Semel Hagalil Design &amp; Production Ltd.,
1,1,quick,1,0,1,>=20,[30-100),,0.0044035586,23710,5MGLOBAL,TR
1,1,quick,1,0,1,>=20,[30-100),,0.0015788001,44404,4MODEL,CN
1,1,quick,1,0,1,>=20,[30-100),,0.00095405744,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR
1,1,quick,1,0,1,>=20,[30-100),,0.00094698917,63577,Inolif,TR
1,1,quick,1,0,1,>=20,>=200,,0.61111635,15228,Metalif Inc.,TR
1,1,quick,1,0,1,>=20,>=200,,0.42785907,36004,Shenzhen KG Model Co. Ltd,CN
1,1,quick,1,0,1,>=20,>=200,,0.17236741,5314,Hongding Photoelectric Technology,CN
1,1,quick,1,0,1,>=20,>=200,,0.14925627,4753,Aloni engineering,CN
1,1,quick,1,0,1,>=20,>=200,,0.123666205,2184,P.D.R ELECTRONICS,CN
1,1,quick,1,0,1,>=20,>=200,,0.09208746,54499,Leshine,CN
1,1,quick,1,0,1,>=20,>=200,,0.0911683,770,M.ash presicion mechanics,IL
1,1,quick,1,0,1,>=20,>=200,,0.057990175,1714,MATIC Kft.,HU
1,1,quick,1,0,1,>=20,>=200,,0.05177498,788,Zahavi steel ltd.,
1,1,quick,1,0,1,>=20,>=200,,0.012483138,7490,GS ELECTRONIC PACKAGING,
1,1,quick,1,0,1,>=20,>=200,,0.01006515,15212,FGM TEKNİK,TR
1,1,quick,1,0,1,>=20,>=200,,0.009280035,63577,Inolif,TR
1,1,quick,1,0,1,>=20,>=200,,0.0034443343,23710,5MGLOBAL,TR
1,1,quick,1,0,1,>=20,>=200,,0.002856795,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR
1,1,quick,1,0,1,>=20,>=200,,0.0024775926,5011,YAAF,
1,1,quick,1,0,1,>=20,>=200,,0.0021614332,19928,"א.ל. כרסומטל זיווד בע""מ",
1,1,quick,1,0,1,>=20,>=200,,0.0017763432,1266,Semel Hagalil Design &amp; Production Ltd.,
1,1,quick,1,0,1,>=20,>=200,,0.00084761466,790,M. Barzilay Metal industries Ltd.,IL
1,1,quick,1,0,1,>=20,>=200,,0.0005100495,44404,4MODEL,CN
1,1,quick,1,0,1,>=20,>=200,,0.0003046008,774,R.Benes Metal Ltd.,
1,1,quick,1,0,1,>=20,[100-200),,0.47790235,15228,Metalif Inc.,TR
1,1,quick,1,0,1,>=20,[100-200),,0.44432756,36004,Shenzhen KG Model Co. Ltd,CN
1,1,quick,1,0,1,>=20,[100-200),,0.20806684,4753,Aloni engineering,CN
1,1,quick,1,0,1,>=20,[100-200),,0.15180624,54499,Leshine,CN
1,1,quick,1,0,1,>=20,[100-200),,0.13607895,5314,Hongding Photoelectric Technology,CN
1,1,quick,1,0,1,>=20,[100-200),,0.10194466,788,Zahavi steel ltd.,
1,1,quick,1,0,1,>=20,[100-200),,0.065333106,2184,P.D.R ELECTRONICS,CN
1,1,quick,1,0,1,>=20,[100-200),,0.06421521,1714,MATIC Kft.,HU
1,1,quick,1,0,1,>=20,[100-200),,0.046860557,15212,FGM TEKNİK,TR
1,1,quick,1,0,1,>=20,[100-200),,0.013480344,770,M.ash presicion mechanics,IL
1,1,quick,1,0,1,>=20,[100-200),,0.008802851,7490,GS ELECTRONIC PACKAGING,
1,1,quick,1,0,1,>=20,[100-200),,0.004474869,19928,"א.ל. כרסומטל זיווד בע""מ",
1,1,quick,1,0,1,>=20,[100-200),,0.004300368,23710,5MGLOBAL,TR
1,1,quick,1,0,1,>=20,[100-200),,0.0031102696,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR
1,1,quick,1,0,1,>=20,[100-200),,0.0021096014,790,M. Barzilay Metal industries Ltd.,IL
1,1,quick,1,0,1,>=20,[100-200),,0.0020437343,1266,Semel Hagalil Design &amp; Production Ltd.,
1,1,quick,1,0,1,>=20,[100-200),,0.0017958251,44404,4MODEL,CN
1,1,quick,1,0,1,>=20,[100-200),,0.0015990441,63577,Inolif,TR
1,1,quick,1,0,1,>=20,[100-200),,0.000963445,774,R.Benes Metal Ltd.,
1,1,quick,1,0,1,>=20,[100-200),,0.00029715084,15611,Chemograf Ltd.,
1,1,quick,1,0,1,[11-20),[10-30),,0.39240217,36004,Shenzhen KG Model Co. Ltd,CN
1,1,quick,1,0,1,[11-20),[10-30),,0.3684643,15228,Metalif Inc.,TR
1,1,quick,1,0,1,[11-20),[10-30),,0.16575833,4753,Aloni engineering,CN
1,1,quick,1,0,1,[11-20),[10-30),,0.13485444,2184,P.D.R ELECTRONICS,CN
1,1,quick,1,0,1,[11-20),[10-30),,0.12768064,54499,Leshine,CN
1,1,quick,1,0,1,[11-20),[10-30),,0.11313075,5314,Hongding Photoelectric Technology,CN
1,1,quick,1,0,1,[11-20),[10-30),,0.08116741,788,Zahavi steel ltd.,
1,1,quick,1,0,1,[11-20),[10-30),,0.07287236,19928,"א.ל. כרסומטל זיווד בע""מ",
1,1,quick,1,0,1,[11-20),[10-30),,0.056855235,5011,YAAF,
1,1,quick,1,0,1,[11-20),[10-30),,0.045764517,770,M.ash presicion mechanics,IL
1,1,quick,1,0,1,[11-20),[10-30),,0.03194685,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN
1,1,quick,1,0,1,[11-20),[10-30),,0.021368613,15212,FGM TEKNİK,TR
1,1,quick,1,0,1,[11-20),[10-30),,0.011416972,1266,Semel Hagalil Design &amp; Production Ltd.,
1,1,quick,1,0,1,[11-20),[10-30),,0.010278022,7490,GS ELECTRONIC PACKAGING,
1,1,quick,1,0,1,[11-20),[10-30),,0.009775809,774,R.Benes Metal Ltd.,
1,1,quick,1,0,1,[11-20),[10-30),,0.006567285,23710,5MGLOBAL,TR
1,1,quick,1,0,1,[11-20),[10-30),,0.003716661,1714,MATIC Kft.,HU
1,1,quick,1,0,1,[11-20),[10-30),,0.0017995602,44404,4MODEL,CN
1,1,quick,1,0,1,[11-20),[10-30),,0.001425552,15611,Chemograf Ltd.,
1,1,quick,1,0,1,[11-20),[10-30),,0.0012789833,740,A. Nissim Metal industry Ltd.,
1,1,quick,1,0,1,[11-20),[1-10),,0.40265563,15228,Metalif Inc.,TR
1,1,quick,1,0,1,[11-20),[1-10),,0.33970356,36004,Shenzhen KG Model Co. Ltd,CN
1,1,quick,1,0,1,[11-20),[1-10),,0.25861737,2184,P.D.R ELECTRONICS,CN
1,1,quick,1,0,1,[11-20),[1-10),,0.21624821,4753,Aloni engineering,CN
1,1,quick,1,0,1,[11-20),[1-10),,0.14752638,19928,"א.ל. כרסומטל זיווד בע""מ",
1,1,quick,1,0,1,[11-20),[1-10),,0.14389938,5314,Hongding Photoelectric Technology,CN
1,1,quick,1,0,1,[11-20),[1-10),,0.13620496,788,Zahavi steel ltd.,
1,1,quick,1,0,1,[11-20),[1-10),,0.049042784,15212,FGM TEKNİK,TR
1,1,quick,1,0,1,[11-20),[1-10),,0.03841952,5011,YAAF,
1,1,quick,1,0,1,[11-20),[1-10),,0.030826028,54499,Leshine,CN
1,1,quick,1,0,1,[11-20),[1-10),,0.028881831,1266,Semel Hagalil Design &amp; Production Ltd.,
1,1,quick,1,0,1,[11-20),[1-10),,0.026677975,770,M.ash presicion mechanics,IL
1,1,quick,1,0,1,[11-20),[1-10),,0.022578696,774,R.Benes Metal Ltd.,
1,1,quick,1,0,1,[11-20),[1-10),,0.017725445,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN
1,1,quick,1,0,1,[11-20),[1-10),,0.014659935,7490,GS ELECTRONIC PACKAGING,
1,1,quick,1,0,1,[11-20),[1-10),,0.00974945,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR
1,1,quick,1,0,1,[11-20),[1-10),,0.0016774805,1714,MATIC Kft.,HU
1,1,quick,1,0,1,[11-20),[1-10),,0.0012879235,756,Micron E.M.E,
1,1,quick,1,0,1,[11-20),[1-10),,0.0012782734,15611,Chemograf Ltd.,
1,1,quick,1,0,1,[11-20),[1-10),,0.0011022498,740,A. Nissim Metal industry Ltd.,
1,1,quick,1,0,1,[11-20),[30-100),,0.40800104,15228,Metalif Inc.,TR
1,1,quick,1,0,1,[11-20),[30-100),,0.39682114,36004,Shenzhen KG Model Co. Ltd,CN
1,1,quick,1,0,1,[11-20),[30-100),,0.3143098,2184,P.D.R ELECTRONICS,CN
1,1,quick,1,0,1,[11-20),[30-100),,0.213056,5314,Hongding Photoelectric Technology,CN
1,1,quick,1,0,1,[11-20),[30-100),,0.12478279,4753,Aloni engineering,CN
1,1,quick,1,0,1,[11-20),[30-100),,0.10386522,788,Zahavi steel ltd.,
1,1,quick,1,0,1,[11-20),[30-100),,0.08541991,19928,"א.ל. כרסומטל זיווד בע""מ",
1,1,quick,1,0,1,[11-20),[30-100),,0.06986575,1714,MATIC Kft.,HU
1,1,quick,1,0,1,[11-20),[30-100),,0.06627971,15212,FGM TEKNİK,TR
1,1,quick,1,0,1,[11-20),[30-100),,0.043244597,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN
1,1,quick,1,0,1,[11-20),[30-100),,0.039230946,54499,Leshine,CN
1,1,quick,1,0,1,[11-20),[30-100),,0.03710709,5011,YAAF,
1,1,quick,1,0,1,[11-20),[30-100),,0.033371523,7490,GS ELECTRONIC PACKAGING,
1,1,quick,1,0,1,[11-20),[30-100),,0.020113,23710,5MGLOBAL,TR
1,1,quick,1,0,1,[11-20),[30-100),,0.015971033,770,M.ash presicion mechanics,IL
1,1,quick,1,0,1,[11-20),[30-100),,0.0059636915,1266,Semel Hagalil Design &amp; Production Ltd.,
1,1,quick,1,0,1,[11-20),[30-100),,0.0051686503,63577,Inolif,TR
1,1,quick,1,0,1,[11-20),[30-100),,0.005031122,19924,RUDI LTD,
1,1,quick,1,0,1,[11-20),[30-100),,0.0028442566,15611,Chemograf Ltd.,
1,1,quick,1,0,1,[11-20),[30-100),,0.0022710315,44404,4MODEL,CN
1,1,quick,1,0,1,[11-20),>=200,,0.5620274,15228,Metalif Inc.,TR
1,1,quick,1,0,1,[11-20),>=200,,0.38136804,36004,Shenzhen KG Model Co. Ltd,CN
1,1,quick,1,0,1,[11-20),>=200,,0.2606879,2184,P.D.R ELECTRONICS,CN
1,1,quick,1,0,1,[11-20),>=200,,0.21245983,5314,Hongding Photoelectric Technology,CN
1,1,quick,1,0,1,[11-20),>=200,,0.13103308,1714,MATIC Kft.,HU
1,1,quick,1,0,1,[11-20),>=200,,0.10643722,4753,Aloni engineering,CN
1,1,quick,1,0,1,[11-20),>=200,,0.072209485,788,Zahavi steel ltd.,
1,1,quick,1,0,1,[11-20),>=200,,0.055490915,19928,"א.ל. כרסומטל זיווד בע""מ",
1,1,quick,1,0,1,[11-20),>=200,,0.052925907,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN
1,1,quick,1,0,1,[11-20),>=200,,0.04731633,7490,GS ELECTRONIC PACKAGING,
1,1,quick,1,0,1,[11-20),>=200,,0.044742767,54499,Leshine,CN
1,1,quick,1,0,1,[11-20),>=200,,0.033664238,63577,Inolif,TR
1,1,quick,1,0,1,[11-20),>=200,,0.024498086,15212,FGM TEKNİK,TR
1,1,quick,1,0,1,[11-20),>=200,,0.01409316,23710,5MGLOBAL,TR
1,1,quick,1,0,1,[11-20),>=200,,0.013219493,5011,YAAF,
1,1,quick,1,0,1,[11-20),>=200,,0.0051659713,770,M.ash presicion mechanics,IL
1,1,quick,1,0,1,[11-20),>=200,,0.0030109705,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR
1,1,quick,1,0,1,[11-20),>=200,,0.0025859887,1266,Semel Hagalil Design &amp; Production Ltd.,
1,1,quick,1,0,1,[11-20),>=200,,0.000999137,19924,RUDI LTD,
1,1,quick,1,0,1,[11-20),>=200,,0.00072222116,44404,4MODEL,CN
1,1,quick,1,0,1,[11-20),[100-200),,0.43113005,36004,Shenzhen KG Model Co. Ltd,CN
1,1,quick,1,0,1,[11-20),[100-200),,0.4279114,15228,Metalif Inc.,TR
1,1,quick,1,0,1,[11-20),[100-200),,0.17929535,2184,P.D.R ELECTRONICS,CN
1,1,quick,1,0,1,[11-20),[100-200),,0.17175396,1714,MATIC Kft.,HU
1,1,quick,1,0,1,[11-20),[100-200),,0.16854437,788,Zahavi steel ltd.,
1,1,quick,1,0,1,[11-20),[100-200),,0.15701036,5314,Hongding Photoelectric Technology,CN
1,1,quick,1,0,1,[11-20),[100-200),,0.11567611,4753,Aloni engineering,CN
1,1,quick,1,0,1,[11-20),[100-200),,0.08533877,15212,FGM TEKNİK,TR
1,1,quick,1,0,1,[11-20),[100-200),,0.082287855,19928,"א.ל. כרסומטל זיווד בע""מ",
1,1,quick,1,0,1,[11-20),[100-200),,0.07177773,54499,Leshine,CN
1,1,quick,1,0,1,[11-20),[100-200),,0.034546603,7490,GS ELECTRONIC PACKAGING,
1,1,quick,1,0,1,[11-20),[100-200),,0.019260047,23710,5MGLOBAL,TR
1,1,quick,1,0,1,[11-20),[100-200),,0.019253409,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN
1,1,quick,1,0,1,[11-20),[100-200),,0.0058600605,63577,Inolif,TR
1,1,quick,1,0,1,[11-20),[100-200),,0.0031802761,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR
1,1,quick,1,0,1,[11-20),[100-200),,0.0031473255,1266,Semel Hagalil Design &amp; Production Ltd.,
1,1,quick,1,0,1,[11-20),[100-200),,0.0023921565,44404,4MODEL,CN
1,1,quick,1,0,1,[11-20),[100-200),,0.00084914855,790,M. Barzilay Metal industries Ltd.,IL
1,1,quick,1,0,1,[11-20),[100-200),,0.0005521096,5011,YAAF,
1,1,quick,1,0,1,[11-20),[100-200),,0.00029480617,770,M.ash presicion mechanics,IL
1,1,quick,1,1,0,[4-11),[10-30),,0.5550997,5314,Hongding Photoelectric Technology,CN
1,1,quick,1,1,0,[4-11),[10-30),,0.34339538,770,M.ash presicion mechanics,IL
1,1,quick,1,1,0,[4-11),[10-30),,0.32775134,15228,Metalif Inc.,TR
1,1,quick,1,1,0,[4-11),[10-30),,0.265713,36004,Shenzhen KG Model Co. Ltd,CN
1,1,quick,1,1,0,[4-11),[10-30),,0.2423043,54499,Leshine,CN
1,1,quick,1,1,0,[4-11),[10-30),,0.22550486,4753,Aloni engineering,CN
1,1,quick,1,1,0,[4-11),[10-30),,0.16208638,774,R.Benes Metal Ltd.,
1,1,quick,1,1,0,[4-11),[10-30),,0.14509057,2184,P.D.R ELECTRONICS,CN
1,1,quick,1,1,0,[4-11),[10-30),,0.13172057,15212,FGM TEKNİK,TR
1,1,quick,1,1,0,[4-11),[10-30),,0.114055544,19928,"א.ל. כרסומטל זיווד בע""מ",
1,1,quick,1,1,0,[4-11),[10-30),,0.111498185,20224,YDC METAL,TR
1,1,quick,1,1,0,[4-11),[10-30),,0.097672656,788,Zahavi steel ltd.,
1,1,quick,1,1,0,[4-11),[10-30),,0.09402046,44404,4MODEL,CN
1,1,quick,1,1,0,[4-11),[10-30),,0.09354415,5011,YAAF,
1,1,quick,1,1,0,[4-11),[10-30),,0.049941838,15611,Chemograf Ltd.,
1,1,quick,1,1,0,[4-11),[10-30),,0.03612666,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN
1,1,quick,1,1,0,[4-11),[10-30),,0.034788366,742,N.B.T. Sharpening & Machining Ltd.,
1,1,quick,1,1,0,[4-11),[10-30),,0.031855386,740,A. Nissim Metal industry Ltd.,
1,1,quick,1,1,0,[4-11),[10-30),,0.026295273,1266,Semel Hagalil Design &amp; Production Ltd.,
1,1,quick,1,1,0,[4-11),[10-30),,0.021984344,7490,GS ELECTRONIC PACKAGING,
1,1,quick,1,1,0,[4-11),[1-10),,0.4782859,5314,Hongding Photoelectric Technology,CN
1,1,quick,1,1,0,[4-11),[1-10),,0.39314643,15228,Metalif Inc.,TR
1,1,quick,1,1,0,[4-11),[1-10),,0.36639854,770,M.ash presicion mechanics,IL
1,1,quick,1,1,0,[4-11),[1-10),,0.34252143,20224,YDC METAL,TR
1,1,quick,1,1,0,[4-11),[1-10),,0.27224332,2184,P.D.R ELECTRONICS,CN
1,1,quick,1,1,0,[4-11),[1-10),,0.2557544,36004,Shenzhen KG Model Co. Ltd,CN
1,1,quick,1,1,0,[4-11),[1-10),,0.24584603,4753,Aloni engineering,CN
1,1,quick,1,1,0,[4-11),[1-10),,0.21555743,788,Zahavi steel ltd.,
1,1,quick,1,1,0,[4-11),[1-10),,0.17354745,774,R.Benes Metal Ltd.,
1,1,quick,1,1,0,[4-11),[1-10),,0.15627745,54499,Leshine,CN
1,1,quick,1,1,0,[4-11),[1-10),,0.15546688,19928,"א.ל. כרסומטל זיווד בע""מ",
1,1,quick,1,1,0,[4-11),[1-10),,0.13396238,15212,FGM TEKNİK,TR
1,1,quick,1,1,0,[4-11),[1-10),,0.07010138,1266,Semel Hagalil Design &amp; Production Ltd.,
1,1,quick,1,1,0,[4-11),[1-10),,0.061210733,5011,YAAF,
1,1,quick,1,1,0,[4-11),[1-10),,0.045657102,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR
1,1,quick,1,1,0,[4-11),[1-10),,0.041945044,15611,Chemograf Ltd.,
1,1,quick,1,1,0,[4-11),[1-10),,0.03660055,742,N.B.T. Sharpening & Machining Ltd.,
1,1,quick,1,1,0,[4-11),[1-10),,0.03113933,7490,GS ELECTRONIC PACKAGING,
1,1,quick,1,1,0,[4-11),[1-10),,0.026442787,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN
1,1,quick,1,1,0,[4-11),[1-10),,0.026126558,44404,4MODEL,CN
1,1,quick,1,1,0,[4-11),[30-100),,0.56894636,5314,Hongding Photoelectric Technology,CN
1,1,quick,1,1,0,[4-11),[30-100),,0.39527726,15228,Metalif Inc.,TR
1,1,quick,1,1,0,[4-11),[30-100),,0.3480233,770,M.ash presicion mechanics,IL
1,1,quick,1,1,0,[4-11),[30-100),,0.3256172,2184,P.D.R ELECTRONICS,CN
1,1,quick,1,1,0,[4-11),[30-100),,0.2999614,4753,Aloni engineering,CN
1,1,quick,1,1,0,[4-11),[30-100),,0.26075122,36004,Shenzhen KG Model Co. Ltd,CN
1,1,quick,1,1,0,[4-11),[30-100),,0.21463086,15212,FGM TEKNİK,TR
1,1,quick,1,1,0,[4-11),[30-100),,0.20540653,44404,4MODEL,CN
1,1,quick,1,1,0,[4-11),[30-100),,0.17758074,54499,Leshine,CN
1,1,quick,1,1,0,[4-11),[30-100),,0.10413949,5011,YAAF,
1,1,quick,1,1,0,[4-11),[30-100),,0.100525215,19928,"א.ל. כרסומטל זיווד בע""מ",
1,1,quick,1,1,0,[4-11),[30-100),,0.09931118,788,Zahavi steel ltd.,
1,1,quick,1,1,0,[4-11),[30-100),,0.07241486,7490,GS ELECTRONIC PACKAGING,
1,1,quick,1,1,0,[4-11),[30-100),,0.05732739,15611,Chemograf Ltd.,
1,1,quick,1,1,0,[4-11),[30-100),,0.044317786,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN
1,1,quick,1,1,0,[4-11),[30-100),,0.04132074,23710,5MGLOBAL,TR
1,1,quick,1,1,0,[4-11),[30-100),,0.03687352,20224,YDC METAL,TR
1,1,quick,1,1,0,[4-11),[30-100),,0.035364255,1714,MATIC Kft.,HU
1,1,quick,1,1,0,[4-11),[30-100),,0.03450565,774,R.Benes Metal Ltd.,
1,1,quick,1,1,0,[4-11),[30-100),,0.025993153,742,N.B.T. Sharpening & Machining Ltd.,
1,1,quick,1,1,0,[4-11),>=200,,0.56524,5314,Hongding Photoelectric Technology,CN
1,1,quick,1,1,0,[4-11),>=200,,0.39969116,20224,YDC METAL,TR
1,1,quick,1,1,0,[4-11),>=200,,0.38293067,15228,Metalif Inc.,TR
1,1,quick,1,1,0,[4-11),>=200,,0.31145734,36004,Shenzhen KG Model Co. Ltd,CN
1,1,quick,1,1,0,[4-11),>=200,,0.29073286,2184,P.D.R ELECTRONICS,CN
1,1,quick,1,1,0,[4-11),>=200,,0.24328578,4753,Aloni engineering,CN
1,1,quick,1,1,0,[4-11),>=200,,0.23667875,770,M.ash presicion mechanics,IL
1,1,quick,1,1,0,[4-11),>=200,,0.18956183,54499,Leshine,CN
1,1,quick,1,1,0,[4-11),>=200,,0.12950476,44404,4MODEL,CN
1,1,quick,1,1,0,[4-11),>=200,,0.12814158,15212,FGM TEKNİK,TR
1,1,quick,1,1,0,[4-11),>=200,,0.117250115,7490,GS ELECTRONIC PACKAGING,
1,1,quick,1,1,0,[4-11),>=200,,0.098024644,1714,MATIC Kft.,HU
1,1,quick,1,1,0,[4-11),>=200,,0.073283255,788,Zahavi steel ltd.,
1,1,quick,1,1,0,[4-11),>=200,,0.060067613,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN
1,1,quick,1,1,0,[4-11),>=200,,0.053467464,19928,"א.ל. כרסומטל זיווד בע""מ",
1,1,quick,1,1,0,[4-11),>=200,,0.048900224,774,R.Benes Metal Ltd.,
1,1,quick,1,1,0,[4-11),>=200,,0.029414274,23710,5MGLOBAL,TR
1,1,quick,1,1,0,[4-11),>=200,,0.02632817,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR
