req_turning,req_milling,plan,req_sheet_metal,req_sheet_metal_inserts,one_manufacturer,num_distinct_parts_binned,total_quantity_of_parts_binned,separator,predBidProb,post_id_manuf,manufacturer_name,manufacture_country,vendor_status
1,1,quick,0,1,0,[4-11),[100-200),,0.18234539,2184,P.D.R ELECTRONICS,CN,pending_vendor
1,1,quick,0,1,0,[4-11),[100-200),,0.17689632,15212,FGM TEKNİK,TR,pending_vendor
1,1,quick,0,1,0,[4-11),[100-200),,0.14368129,21576,Masteran LTD,,vendor
1,1,quick,0,1,0,[4-11),[100-200),,0.116881035,770,M.ash presicion mechanics,IL,vendor
1,1,quick,0,1,0,[4-11),[100-200),,0.11062276,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,[4-11),[100-200),,0.11062276,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,[4-11),[100-200),,0.11062276,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,[4-11),[100-200),,0.11062276,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,[4-11),[100-200),,0.103804864,7490,GS ELECTRONIC PACKAGING,,vendor
1,1,quick,0,1,0,[4-11),[100-200),,0.09929083,5011,YAAF,,vendor
1,1,quick,0,1,0,[4-11),[100-200),,0.097378455,790,M. Barzilay Metal industries Ltd.,IL,vendor
1,1,quick,0,1,0,[4-11),[100-200),,0.085220635,20636,Moshe Turgerman Milling and Machining with C.N.C LTD.,,vendor
1,1,quick,0,1,0,[1-4),[10-30),,0.42372063,36004,Shenzhen KG Model Co. Ltd,CN,vendor
1,1,quick,0,1,0,[1-4),[10-30),,0.42111388,5314,Hongding Photoelectric Technology,CN,vendor
1,1,quick,0,1,0,[1-4),[10-30),,0.37696782,4753,Aloni engineering,CN,pending_vendor
1,1,quick,0,1,0,[1-4),[10-30),,0.37360084,5011,YAAF,,vendor
1,1,quick,0,1,0,[1-4),[10-30),,0.3511986,44404,4MODEL,CN,pending_vendor
1,1,quick,0,1,0,[1-4),[10-30),,0.3303046,15212,FGM TEKNİK,TR,pending_vendor
1,1,quick,0,1,0,[1-4),[10-30),,0.24111839,2184,P.D.R ELECTRONICS,CN,pending_vendor
1,1,quick,0,1,0,[1-4),[10-30),,0.20930797,770,M.ash presicion mechanics,IL,vendor
1,1,quick,0,1,0,[1-4),[10-30),,0.17142168,790,M. Barzilay Metal industries Ltd.,IL,vendor
1,1,quick,0,1,0,[1-4),[10-30),,0.15516277,788,Zahavi steel ltd.,,vendor
1,1,quick,0,1,0,[1-4),[10-30),,0.15516277,788,Zahavi steel ltd.,,vendor
1,1,quick,0,1,0,[1-4),[10-30),,0.14377466,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
1,1,quick,0,1,0,[1-4),[10-30),,0.11009245,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,[1-4),[10-30),,0.11009245,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,[1-4),[10-30),,0.11009245,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,[1-4),[10-30),,0.11009245,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,[1-4),[10-30),,0.098901354,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
1,1,quick,0,1,0,[1-4),[10-30),,0.09402761,54499,Leshine,CN,vendor
1,1,quick,0,1,0,[1-4),[10-30),,0.09232692,742,N.B.T. Sharpening & Machining Ltd.,,vendor
1,1,quick,0,1,0,[1-4),[10-30),,0.0906969,19924,RUDI LTD,,vendor
1,1,quick,0,1,0,[1-4),[1-10),,0.4124287,36004,Shenzhen KG Model Co. Ltd,CN,vendor
1,1,quick,0,1,0,[1-4),[1-10),,0.38327888,4753,Aloni engineering,CN,pending_vendor
1,1,quick,0,1,0,[1-4),[1-10),,0.34464902,5011,YAAF,,vendor
1,1,quick,0,1,0,[1-4),[1-10),,0.29218858,15212,FGM TEKNİK,TR,pending_vendor
1,1,quick,0,1,0,[1-4),[1-10),,0.24222068,5314,Hongding Photoelectric Technology,CN,vendor
1,1,quick,0,1,0,[1-4),[1-10),,0.22472203,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,[1-4),[1-10),,0.22472203,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,[1-4),[1-10),,0.22472203,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,[1-4),[1-10),,0.22472203,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,[1-4),[1-10),,0.21306372,770,M.ash presicion mechanics,IL,vendor
1,1,quick,0,1,0,[1-4),[1-10),,0.20184179,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
1,1,quick,0,1,0,[1-4),[1-10),,0.1955532,2184,P.D.R ELECTRONICS,CN,pending_vendor
1,1,quick,0,1,0,[1-4),[1-10),,0.180426,788,Zahavi steel ltd.,,vendor
1,1,quick,0,1,0,[1-4),[1-10),,0.180426,788,Zahavi steel ltd.,,vendor
1,1,quick,0,1,0,[1-4),[1-10),,0.16060631,54499,Leshine,CN,vendor
1,1,quick,0,1,0,[1-4),[1-10),,0.12312287,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
1,1,quick,0,1,0,[1-4),[1-10),,0.11863576,44404,4MODEL,CN,pending_vendor
1,1,quick,0,1,0,[1-4),[1-10),,0.11344957,1684,SADNAT G.Y.A. KALMAN Ltd,,pending_vendor
1,1,quick,0,1,0,[1-4),[1-10),,0.10594533,19924,RUDI LTD,,vendor
1,1,quick,0,1,0,[1-4),[1-10),,0.08566936,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
1,1,quick,0,1,0,[1-4),[30-100),,0.5298523,44404,4MODEL,CN,pending_vendor
1,1,quick,0,1,0,[1-4),[30-100),,0.45241466,5314,Hongding Photoelectric Technology,CN,vendor
1,1,quick,0,1,0,[1-4),[30-100),,0.45173776,36004,Shenzhen KG Model Co. Ltd,CN,vendor
1,1,quick,0,1,0,[1-4),[30-100),,0.42735234,4753,Aloni engineering,CN,pending_vendor
1,1,quick,0,1,0,[1-4),[30-100),,0.4039466,15212,FGM TEKNİK,TR,pending_vendor
1,1,quick,0,1,0,[1-4),[30-100),,0.37534454,5011,YAAF,,vendor
1,1,quick,0,1,0,[1-4),[30-100),,0.2726638,2184,P.D.R ELECTRONICS,CN,pending_vendor
1,1,quick,0,1,0,[1-4),[30-100),,0.2519726,788,Zahavi steel ltd.,,vendor
1,1,quick,0,1,0,[1-4),[30-100),,0.2519726,788,Zahavi steel ltd.,,vendor
1,1,quick,0,1,0,[1-4),[30-100),,0.20438312,19924,RUDI LTD,,vendor
1,1,quick,0,1,0,[1-4),[30-100),,0.19009313,770,M.ash presicion mechanics,IL,vendor
1,1,quick,0,1,0,[1-4),[30-100),,0.18849269,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,[1-4),[30-100),,0.18849269,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,[1-4),[30-100),,0.18849269,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,[1-4),[30-100),,0.18849269,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,[1-4),[30-100),,0.08282889,20636,Moshe Turgerman Milling and Machining with C.N.C LTD.,,vendor
1,1,quick,0,1,0,[1-4),[30-100),,0.07877222,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
1,1,quick,0,1,0,[1-4),[30-100),,0.0734501,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
1,1,quick,0,1,0,[1-4),[30-100),,0.06111552,7490,GS ELECTRONIC PACKAGING,,vendor
1,1,quick,0,1,0,[1-4),[30-100),,0.057533473,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
1,1,quick,0,1,0,[1-4),>=200,,0.4768573,36004,Shenzhen KG Model Co. Ltd,CN,vendor
1,1,quick,0,1,0,[1-4),>=200,,0.45048195,44404,4MODEL,CN,pending_vendor
1,1,quick,0,1,0,[1-4),>=200,,0.398417,5314,Hongding Photoelectric Technology,CN,vendor
1,1,quick,0,1,0,[1-4),>=200,,0.36002964,4753,Aloni engineering,CN,pending_vendor
1,1,quick,0,1,0,[1-4),>=200,,0.28209835,5011,YAAF,,vendor
1,1,quick,0,1,0,[1-4),>=200,,0.27316758,2184,P.D.R ELECTRONICS,CN,pending_vendor
1,1,quick,0,1,0,[1-4),>=200,,0.24022637,15212,FGM TEKNİK,TR,pending_vendor
1,1,quick,0,1,0,[1-4),>=200,,0.23530722,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,[1-4),>=200,,0.23530722,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,[1-4),>=200,,0.23530722,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,[1-4),>=200,,0.23530722,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,[1-4),>=200,,0.20490557,790,M. Barzilay Metal industries Ltd.,IL,vendor
1,1,quick,0,1,0,[1-4),>=200,,0.15374725,54499,Leshine,CN,vendor
1,1,quick,0,1,0,[1-4),>=200,,0.12684289,19924,RUDI LTD,,vendor
1,1,quick,0,1,0,[1-4),>=200,,0.124982215,788,Zahavi steel ltd.,,vendor
1,1,quick,0,1,0,[1-4),>=200,,0.124982215,788,Zahavi steel ltd.,,vendor
1,1,quick,0,1,0,[1-4),>=200,,0.12194279,770,M.ash presicion mechanics,IL,vendor
1,1,quick,0,1,0,[1-4),>=200,,0.10725818,7490,GS ELECTRONIC PACKAGING,,vendor
1,1,quick,0,1,0,[1-4),>=200,,0.08623416,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
1,1,quick,0,1,0,[1-4),>=200,,0.07336425,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
1,1,quick,0,1,0,[1-4),[100-200),,0.47043404,36004,Shenzhen KG Model Co. Ltd,CN,vendor
1,1,quick,0,1,0,[1-4),[100-200),,0.37746525,5314,Hongding Photoelectric Technology,CN,vendor
1,1,quick,0,1,0,[1-4),[100-200),,0.3057632,44404,4MODEL,CN,pending_vendor
1,1,quick,0,1,0,[1-4),[100-200),,0.2714751,788,Zahavi steel ltd.,,vendor
1,1,quick,0,1,0,[1-4),[100-200),,0.2714751,788,Zahavi steel ltd.,,vendor
1,1,quick,0,1,0,[1-4),[100-200),,0.2677628,4753,Aloni engineering,CN,pending_vendor
1,1,quick,0,1,0,[1-4),[100-200),,0.25908732,15212,FGM TEKNİK,TR,pending_vendor
1,1,quick,0,1,0,[1-4),[100-200),,0.21138264,2184,P.D.R ELECTRONICS,CN,pending_vendor
1,1,quick,0,1,0,[1-4),[100-200),,0.20861071,742,N.B.T. Sharpening & Machining Ltd.,,vendor
1,1,quick,0,1,0,[1-4),[100-200),,0.20673783,790,M. Barzilay Metal industries Ltd.,IL,vendor
1,1,quick,0,1,0,[1-4),[100-200),,0.17610212,54499,Leshine,CN,vendor
1,1,quick,0,1,0,[1-4),[100-200),,0.11626998,21576,Masteran LTD,,vendor
1,1,quick,0,1,0,[1-4),[100-200),,0.11549816,5011,YAAF,,vendor
1,1,quick,0,1,0,[1-4),[100-200),,0.10784464,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
1,1,quick,0,1,0,[1-4),[100-200),,0.10191675,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,[1-4),[100-200),,0.10191675,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,[1-4),[100-200),,0.10191675,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,[1-4),[100-200),,0.10191675,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,[1-4),[100-200),,0.082758635,1714,MATIC Kft.,HU,vendor
1,1,quick,0,1,0,[1-4),[100-200),,0.082758635,1714,MATIC Kft.,HU,vendor
1,1,quick,0,1,0,>=20,[10-30),,0.46736833,4753,Aloni engineering,CN,pending_vendor
1,1,quick,0,1,0,>=20,[10-30),,0.39334682,5011,YAAF,,vendor
1,1,quick,0,1,0,>=20,[10-30),,0.3885004,36004,Shenzhen KG Model Co. Ltd,CN,vendor
1,1,quick,0,1,0,>=20,[10-30),,0.38433975,770,M.ash presicion mechanics,IL,vendor
1,1,quick,0,1,0,>=20,[10-30),,0.36760598,5314,Hongding Photoelectric Technology,CN,vendor
1,1,quick,0,1,0,>=20,[10-30),,0.2649752,44404,4MODEL,CN,pending_vendor
1,1,quick,0,1,0,>=20,[10-30),,0.19528343,2184,P.D.R ELECTRONICS,CN,pending_vendor
1,1,quick,0,1,0,>=20,[10-30),,0.18421069,15212,FGM TEKNİK,TR,pending_vendor
1,1,quick,0,1,0,>=20,[10-30),,0.1783082,788,Zahavi steel ltd.,,vendor
1,1,quick,0,1,0,>=20,[10-30),,0.1783082,788,Zahavi steel ltd.,,vendor
1,1,quick,0,1,0,>=20,[10-30),,0.0927921,54499,Leshine,CN,vendor
1,1,quick,0,1,0,>=20,[10-30),,0.088514015,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,>=20,[10-30),,0.088514015,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,>=20,[10-30),,0.088514015,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,>=20,[10-30),,0.088514015,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,>=20,[10-30),,0.06448661,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
1,1,quick,0,1,0,>=20,[10-30),,0.03317136,15611,Chemograf Ltd.,,vendor
1,1,quick,0,1,0,>=20,[10-30),,0.028165821,740,A. Nissim Metal industry Ltd.,,vendor
1,1,quick,0,1,0,>=20,[10-30),,0.028165821,740,A. Nissim Metal industry Ltd.,,vendor
1,1,quick,0,1,0,>=20,[10-30),,0.026108522,790,M. Barzilay Metal industries Ltd.,IL,vendor
1,1,quick,0,1,0,>=20,[1-10),,0.41701838,4753,Aloni engineering,CN,pending_vendor
1,1,quick,0,1,0,>=20,[1-10),,0.37122655,5011,YAAF,,vendor
1,1,quick,0,1,0,>=20,[1-10),,0.36515105,36004,Shenzhen KG Model Co. Ltd,CN,vendor
1,1,quick,0,1,0,>=20,[1-10),,0.34158057,770,M.ash presicion mechanics,IL,vendor
1,1,quick,0,1,0,>=20,[1-10),,0.31186035,5314,Hongding Photoelectric Technology,CN,vendor
1,1,quick,0,1,0,>=20,[1-10),,0.2076662,788,Zahavi steel ltd.,,vendor
1,1,quick,0,1,0,>=20,[1-10),,0.2076662,788,Zahavi steel ltd.,,vendor
1,1,quick,0,1,0,>=20,[1-10),,0.18206462,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,>=20,[1-10),,0.18206462,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,>=20,[1-10),,0.18206462,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,>=20,[1-10),,0.18206462,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,>=20,[1-10),,0.16734773,2184,P.D.R ELECTRONICS,CN,pending_vendor
1,1,quick,0,1,0,>=20,[1-10),,0.15235691,15212,FGM TEKNİK,TR,pending_vendor
1,1,quick,0,1,0,>=20,[1-10),,0.1486924,54499,Leshine,CN,vendor
1,1,quick,0,1,0,>=20,[1-10),,0.10226966,1684,SADNAT G.Y.A. KALMAN Ltd,,pending_vendor
1,1,quick,0,1,0,>=20,[1-10),,0.09115597,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
1,1,quick,0,1,0,>=20,[1-10),,0.08447821,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
1,1,quick,0,1,0,>=20,[1-10),,0.042393237,44404,4MODEL,CN,pending_vendor
1,1,quick,0,1,0,>=20,[1-10),,0.024646675,15611,Chemograf Ltd.,,vendor
1,1,quick,0,1,0,>=20,[1-10),,0.024369001,7490,GS ELECTRONIC PACKAGING,,vendor
1,1,quick,0,1,0,>=20,[30-100),,0.4636543,4753,Aloni engineering,CN,pending_vendor
1,1,quick,0,1,0,>=20,[30-100),,0.4325279,36004,Shenzhen KG Model Co. Ltd,CN,vendor
1,1,quick,0,1,0,>=20,[30-100),,0.419245,5314,Hongding Photoelectric Technology,CN,vendor
1,1,quick,0,1,0,>=20,[30-100),,0.39067954,5011,YAAF,,vendor
1,1,quick,0,1,0,>=20,[30-100),,0.34783667,770,M.ash presicion mechanics,IL,vendor
1,1,quick,0,1,0,>=20,[30-100),,0.2312635,788,Zahavi steel ltd.,,vendor
1,1,quick,0,1,0,>=20,[30-100),,0.2312635,788,Zahavi steel ltd.,,vendor
1,1,quick,0,1,0,>=20,[30-100),,0.22751535,2184,P.D.R ELECTRONICS,CN,pending_vendor
1,1,quick,0,1,0,>=20,[30-100),,0.19358154,44404,4MODEL,CN,pending_vendor
1,1,quick,0,1,0,>=20,[30-100),,0.18520273,15212,FGM TEKNİK,TR,pending_vendor
1,1,quick,0,1,0,>=20,[30-100),,0.14091012,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,>=20,[30-100),,0.14091012,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,>=20,[30-100),,0.14091012,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,>=20,[30-100),,0.14091012,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,>=20,[30-100),,0.05715934,15611,Chemograf Ltd.,,vendor
1,1,quick,0,1,0,>=20,[30-100),,0.043963123,7490,GS ELECTRONIC PACKAGING,,vendor
1,1,quick,0,1,0,>=20,[30-100),,0.041853476,54499,Leshine,CN,vendor
1,1,quick,0,1,0,>=20,[30-100),,0.032784387,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
1,1,quick,0,1,0,>=20,[30-100),,0.025268896,20522,AVCO,,vendor
1,1,quick,0,1,0,>=20,[30-100),,0.014221964,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
1,1,quick,0,1,0,>=20,>=200,,0.4359154,36004,Shenzhen KG Model Co. Ltd,CN,vendor
1,1,quick,0,1,0,>=20,>=200,,0.41310665,5314,Hongding Photoelectric Technology,CN,vendor
1,1,quick,0,1,0,>=20,>=200,,0.3907271,4753,Aloni engineering,CN,pending_vendor
1,1,quick,0,1,0,>=20,>=200,,0.31370458,5011,YAAF,,vendor
1,1,quick,0,1,0,>=20,>=200,,0.24764714,2184,P.D.R ELECTRONICS,CN,pending_vendor
1,1,quick,0,1,0,>=20,>=200,,0.23881269,770,M.ash presicion mechanics,IL,vendor
1,1,quick,0,1,0,>=20,>=200,,0.18928796,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,>=20,>=200,,0.18928796,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,>=20,>=200,,0.18928796,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,>=20,>=200,,0.18928796,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,>=20,>=200,,0.15503648,788,Zahavi steel ltd.,,vendor
1,1,quick,0,1,0,>=20,>=200,,0.15503648,788,Zahavi steel ltd.,,vendor
1,1,quick,0,1,0,>=20,>=200,,0.11525466,15212,FGM TEKNİK,TR,pending_vendor
1,1,quick,0,1,0,>=20,>=200,,0.10645308,54499,Leshine,CN,vendor
1,1,quick,0,1,0,>=20,>=200,,0.10154019,44404,4MODEL,CN,pending_vendor
1,1,quick,0,1,0,>=20,>=200,,0.07518744,7490,GS ELECTRONIC PACKAGING,,vendor
1,1,quick,0,1,0,>=20,>=200,,0.062138196,20522,AVCO,,vendor
1,1,quick,0,1,0,>=20,>=200,,0.042437732,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
1,1,quick,0,1,0,>=20,>=200,,0.030198013,790,M. Barzilay Metal industries Ltd.,IL,vendor
1,1,quick,0,1,0,>=20,>=200,,0.022662818,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
1,1,quick,0,1,0,>=20,[100-200),,0.43186754,36004,Shenzhen KG Model Co. Ltd,CN,vendor
1,1,quick,0,1,0,>=20,[100-200),,0.39867416,5314,Hongding Photoelectric Technology,CN,vendor
1,1,quick,0,1,0,>=20,[100-200),,0.3689195,4753,Aloni engineering,CN,pending_vendor
1,1,quick,0,1,0,>=20,[100-200),,0.25525114,44404,4MODEL,CN,pending_vendor
1,1,quick,0,1,0,>=20,[100-200),,0.23029949,788,Zahavi steel ltd.,,vendor
1,1,quick,0,1,0,>=20,[100-200),,0.23029949,788,Zahavi steel ltd.,,vendor
1,1,quick,0,1,0,>=20,[100-200),,0.17371292,15212,FGM TEKNİK,TR,pending_vendor
1,1,quick,0,1,0,>=20,[100-200),,0.1643682,2184,P.D.R ELECTRONICS,CN,pending_vendor
1,1,quick,0,1,0,>=20,[100-200),,0.16080223,5011,YAAF,,vendor
1,1,quick,0,1,0,>=20,[100-200),,0.11611839,54499,Leshine,CN,vendor
1,1,quick,0,1,0,>=20,[100-200),,0.104017675,770,M.ash presicion mechanics,IL,vendor
1,1,quick,0,1,0,>=20,[100-200),,0.08565905,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,>=20,[100-200),,0.08565905,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,>=20,[100-200),,0.08565905,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,>=20,[100-200),,0.08565905,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,>=20,[100-200),,0.053424973,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
1,1,quick,0,1,0,>=20,[100-200),,0.041465733,790,M. Barzilay Metal industries Ltd.,IL,vendor
1,1,quick,0,1,0,>=20,[100-200),,0.038772482,7490,GS ELECTRONIC PACKAGING,,vendor
1,1,quick,0,1,0,>=20,[100-200),,0.031444352,1684,SADNAT G.Y.A. KALMAN Ltd,,pending_vendor
1,1,quick,0,1,0,>=20,[100-200),,0.025232537,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
1,1,quick,0,1,0,[11-20),[10-30),,0.49013174,5011,YAAF,,vendor
1,1,quick,0,1,0,[11-20),[10-30),,0.4753604,5314,Hongding Photoelectric Technology,CN,vendor
1,1,quick,0,1,0,[11-20),[10-30),,0.4438943,36004,Shenzhen KG Model Co. Ltd,CN,vendor
1,1,quick,0,1,0,[11-20),[10-30),,0.3920384,4753,Aloni engineering,CN,pending_vendor
1,1,quick,0,1,0,[11-20),[10-30),,0.33979872,770,M.ash presicion mechanics,IL,vendor
1,1,quick,0,1,0,[11-20),[10-30),,0.29292494,15212,FGM TEKNİK,TR,pending_vendor
1,1,quick,0,1,0,[11-20),[10-30),,0.26842237,44404,4MODEL,CN,pending_vendor
1,1,quick,0,1,0,[11-20),[10-30),,0.1641442,2184,P.D.R ELECTRONICS,CN,pending_vendor
1,1,quick,0,1,0,[11-20),[10-30),,0.15980697,20636,Moshe Turgerman Milling and Machining with C.N.C LTD.,,vendor
1,1,quick,0,1,0,[11-20),[10-30),,0.12510216,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
1,1,quick,0,1,0,[11-20),[10-30),,0.12342899,788,Zahavi steel ltd.,,vendor
1,1,quick,0,1,0,[11-20),[10-30),,0.12342899,788,Zahavi steel ltd.,,vendor
1,1,quick,0,1,0,[11-20),[10-30),,0.11289147,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,[11-20),[10-30),,0.11289147,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,[11-20),[10-30),,0.11289147,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,[11-20),[10-30),,0.11289147,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,[11-20),[10-30),,0.09235321,54499,Leshine,CN,vendor
1,1,quick,0,1,0,[11-20),[10-30),,0.07127788,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
1,1,quick,0,1,0,[11-20),[10-30),,0.04235876,7490,GS ELECTRONIC PACKAGING,,vendor
1,1,quick,0,1,0,[11-20),[10-30),,0.027957054,65418,Hall Family Investments 3 LLC,US,vendor
1,1,quick,0,1,0,[11-20),[1-10),,0.42841262,5011,YAAF,,vendor
1,1,quick,0,1,0,[11-20),[1-10),,0.425046,36004,Shenzhen KG Model Co. Ltd,CN,vendor
1,1,quick,0,1,0,[11-20),[1-10),,0.38040072,4753,Aloni engineering,CN,pending_vendor
1,1,quick,0,1,0,[11-20),[1-10),,0.33980823,5314,Hongding Photoelectric Technology,CN,vendor
1,1,quick,0,1,0,[11-20),[1-10),,0.28458753,770,M.ash presicion mechanics,IL,vendor
1,1,quick,0,1,0,[11-20),[1-10),,0.24796414,15212,FGM TEKNİK,TR,pending_vendor
1,1,quick,0,1,0,[11-20),[1-10),,0.19683586,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,[11-20),[1-10),,0.19683586,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,[11-20),[1-10),,0.19683586,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,[11-20),[1-10),,0.19683586,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,[11-20),[1-10),,0.18404667,788,Zahavi steel ltd.,,vendor
1,1,quick,0,1,0,[11-20),[1-10),,0.18404667,788,Zahavi steel ltd.,,vendor
1,1,quick,0,1,0,[11-20),[1-10),,0.14540432,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
1,1,quick,0,1,0,[11-20),[1-10),,0.1421646,54499,Leshine,CN,vendor
1,1,quick,0,1,0,[11-20),[1-10),,0.13680162,44404,4MODEL,CN,pending_vendor
1,1,quick,0,1,0,[11-20),[1-10),,0.1337423,2184,P.D.R ELECTRONICS,CN,pending_vendor
1,1,quick,0,1,0,[11-20),[1-10),,0.10293651,20636,Moshe Turgerman Milling and Machining with C.N.C LTD.,,vendor
1,1,quick,0,1,0,[11-20),[1-10),,0.09648424,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
1,1,quick,0,1,0,[11-20),[1-10),,0.079166554,1684,SADNAT G.Y.A. KALMAN Ltd,,pending_vendor
1,1,quick,0,1,0,[11-20),[1-10),,0.06946822,7490,GS ELECTRONIC PACKAGING,,vendor
1,1,quick,0,1,0,[11-20),[30-100),,0.55165094,5314,Hongding Photoelectric Technology,CN,vendor
1,1,quick,0,1,0,[11-20),[30-100),,0.49165678,5011,YAAF,,vendor
1,1,quick,0,1,0,[11-20),[30-100),,0.49056146,36004,Shenzhen KG Model Co. Ltd,CN,vendor
1,1,quick,0,1,0,[11-20),[30-100),,0.46514606,44404,4MODEL,CN,pending_vendor
1,1,quick,0,1,0,[11-20),[30-100),,0.38944116,15212,FGM TEKNİK,TR,pending_vendor
1,1,quick,0,1,0,[11-20),[30-100),,0.29367328,4753,Aloni engineering,CN,pending_vendor
1,1,quick,0,1,0,[11-20),[30-100),,0.27804947,788,Zahavi steel ltd.,,vendor
1,1,quick,0,1,0,[11-20),[30-100),,0.27804947,788,Zahavi steel ltd.,,vendor
1,1,quick,0,1,0,[11-20),[30-100),,0.2597379,770,M.ash presicion mechanics,IL,vendor
1,1,quick,0,1,0,[11-20),[30-100),,0.19488043,2184,P.D.R ELECTRONICS,CN,pending_vendor
1,1,quick,0,1,0,[11-20),[30-100),,0.1646955,20636,Moshe Turgerman Milling and Machining with C.N.C LTD.,,vendor
1,1,quick,0,1,0,[11-20),[30-100),,0.16395833,7490,GS ELECTRONIC PACKAGING,,vendor
1,1,quick,0,1,0,[11-20),[30-100),,0.15290642,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,[11-20),[30-100),,0.15290642,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,[11-20),[30-100),,0.15290642,15228,Metalif Inc.,TR,vendor
1,1,quick,0,1,0,[11-20),[30-100),,0.15290642,15228,Metalif Inc.,TR,vendor
